# text = determine the presence or properties of (a substance)
# id = 00920778-v-1
# type = def
1	gauge	wf	_	gauge%1|gauge%2	gauge%2:32:00::	auto	0:5
2	the	wf	_	the	_	ignore	6:9
3	wine	wf	_	wine%1|wine%2	_	un	10:14
4	barrels	wf	_	barrel%1|barrels%1|barrel%2	_	un	15:22

# text = designate as if by a mark; 
# id = 00921738-v-1
# type = def
1	designate	wf	VB	designate%2|designate%3	designate%2:32:03::	man	0:9
2	as	wf	IN	as	_	ignore	10:12
3	if	wf	IN	if	_	ignore	13:15
4	by	wf	IN	by	_	ignore	16:18
5	a	wf	DT	a	_	ignore	19:20
6	mark	wf	NN	mark%1|mark%2	mark%1:10:02::	man	21:25
7	;	wf	punc	_	_	ignore	25:26

# text = This sign marks the border
# id = 00921738-v-2
# type = ex
1	This	wf	_	this	_	ignore	0:4
2	sign	wf	_	sign%1|sign%2|sign%3	_	un	5:9
3	marks	wf	_	mark%1|mark%2	mark%2:32:02::	auto	10:15
4	the	wf	_	the	_	ignore	16:19
5	border	wf	_	border%1|border%2	_	un	20:26

# text = indicate by marking trees with blazes; 
# id = 00922025-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	by	wf	IN	by	_	ignore	9:11
3	marking	wf	VBG	marking%1|mark%2	mark%2:32:02::	man	12:19
4	trees	wf	NNS	tree%1|tree%2	_	un	20:25
5	with	wf	IN	with	_	ignore	26:30
6	blazes	wf	NNS	blaze%1|blaze%2	_	un	31:37
7	;	wf	punc	_	_	ignore	37:38

# text = blaze a trail
# id = 00922025-v-2
# type = ex
1	blaze	wf	_	blaze%1|blaze%2	blaze%2:32:00::	auto	0:5
2	a	wf	_	a	_	ignore	6:7
3	trail	wf	_	trail%1|trail%2	_	un	8:13

# text = imagine to be the case or true or probable; 
# id = 00921072-v-1
# type = def
1	imagine	wf	VB	imagine%2	imagine%2:31:01::	man	0:7
2	to	wf	TO	to	_	ignore	8:10
3	be	wf	VB	be%2	_	un	11:13
4	the	wf	DT	the	_	ignore	14:17
5	case	wf	NN	case%1|case%2	case%1:09:00::	man	18:22
6	or	wf	CC	or	_	ignore	23:25
7	true	wf	JJ	true%1|true%2|true%3|true%4	true%3:00:00::	man	26:30
8	or	wf	CC	or	_	ignore	31:33
9	probable	wf	JJ	probable%1|probable%3	probable%3:00:00::	man	34:42
10	;	wf	punc	_	_	ignore	42:43

# text = I suspect he is a fugitive
# id = 00921072-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	suspect	wf	_	suspect%1|suspect%2|suspect%3	suspect%2:32:00::	auto	2:9
3	he	wf	_	he	_	ignore	10:12
4	is	wf	_	i%1|be%2	_	un	13:15
5	a	wf	_	a	_	ignore	16:17
6	fugitive	wf	_	fugitive%1|fugitive%3	_	un	18:26

# text = I surmised that the butler did it
# id = 00921072-v-3
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	surmised	wf	_	surmise%2	surmise%2:32:00::	auto	2:10
3	that	wf	_	that	_	ignore	11:15
4	the	wf	_	the	_	ignore	16:19
5	butler	wf	_	butler%1	_	un	20:26
6	did	wf	_	do%2	_	un	27:30
7	it	wf	_	it	_	ignore	31:33

# text = mark with a signpost, as of a path
# id = 00922320-v-1
# type = def
1	mark	wf	VB	mark%1|mark%2	mark%2:32:02::	man	0:4
2	with	wf	IN	with	_	ignore	5:9
3	a	wf	DT	a	_	ignore	10:11
4	signpost	wf	NN	signpost%1|signpost%2	signpost%1:10:00::	man	12:20
5	,	wf	punc	_	_	ignore	20:21
6	as	wf	RB	as	_	ignore	22:24
7	of	wf	IN	of	_	ignore	25:27
8	a	wf	DT	a	_	ignore	28:29
9	path	wf	NN	path%1	path%1:06:00::	man	30:34

# text = distinguish as singular
# id = 00922641-v-1
# type = def
1	distinguish	wf	VB	distinguish%2	distinguish%2:32:00::	man	0:11
2	as	wf	IN	as	_	ignore	12:14
3	singular	wf	NN	singular%1|singular%3	singular%5:00:00:extraordinary:00	man	15:23

# text = determine the length of; 
# id = 00919829-v-1
# type = def
1	determine	wf	VB	determine%2	_	un	0:9
2	the	wf	DT	the	_	ignore	10:13
3	length	wf	NN	length%1	length%1:07:00::	man	14:20
4	of	wf	IN	of	_	ignore	21:23
5	;	wf	punc	_	_	ignore	23:24

# text = rectify a curve
# id = 00919829-v-2
# type = ex
1	rectify	wf	_	rectify%2	rectify%2:32:02::	auto	0:7
2	a	wf	_	a	_	ignore	8:9
3	curve	wf	_	curve%1|curve%2	_	un	10:15

# text = make a prediction about; tell in advance; 
# id = 00917772-v-1
# type = def
1	make	wf	VB	make%1|make%2	make%2:31:00::	man	0:4
2	a	wf	DT	a	_	ignore	5:6
3	prediction	wf	NN	prediction%1	prediction%1:10:00::	man	7:17
4	about	wf	IN	about%3|about%4	_	un	18:23
5	;	wf	punc	_	_	ignore	23:24
6	tell	wf	VB	tell%2	tell%2:31:00::	man	25:29
7	_	glob|a	_	in_advance%3|in_advance%4	in_advance%4:02:00::	man	_
8	in	cf|a	IN	in	_	ignore	30:32
9	advance	cf|a	NN	advance%1|advance%2|advance%3	_	un	33:40
10	;	wf	punc	_	_	ignore	40:41

# text = Call the outcome of an election
# id = 00917772-v-2
# type = ex
1	Call	wf	_	Call%1|call%1|call%2	call%2:32:10::	auto	0:4
2	the	wf	_	the	_	ignore	5:8
3	outcome	wf	_	outcome%1	_	un	9:16
4	of	wf	_	of	_	ignore	17:19
5	an	wf	_	an	_	ignore	20:22
6	election	wf	_	election%1	_	un	23:31

# text = indicate; 
# id = 00923197-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	;	wf	punc	_	_	ignore	8:9

# text = The clock says noon
# id = 00923197-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	clock	wf	_	clock%1|clock%2	_	un	4:9
3	says	wf	_	say%1|say%2	say%2:32:09::	auto	10:14
4	noon	wf	_	noon%1	_	un	15:19

# text = mark with a buoy
# id = 00922771-v-1
# type = def
1	mark	wf	VB	mark%1|mark%2	mark%2:32:02::	man	0:4
2	with	wf	IN	with	_	ignore	5:9
3	a	wf	DT	a	_	ignore	10:11
4	buoy	wf	NN	buoy%1|buoy%2	buoy%1:10:00::	man	12:16

# text = indicate the dimensions on; 
# id = 00922142-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	the	wf	DT	the	_	ignore	9:12
3	dimensions	wf	NNS	dimension%1|dimension%2	_	un	13:23
4	on	wf	IN	on	_	ignore	24:26
5	;	wf	punc	_	_	ignore	26:27

# text = These techniques permit us to dimension the human heart
# id = 00922142-v-2
# type = ex
1	These	wf	_	these	_	ignore	0:5
2	techniques	wf	_	technique%1	_	un	6:16
3	permit	wf	_	permit%1|permit%2	_	un	17:23
4	us	wf	_	us	_	ignore	24:26
5	to	wf	_	to	_	ignore	27:29
6	dimension	wf	_	dimension%1|dimension%2	dimension%2:32:00::	auto	30:39
7	the	wf	_	the	_	ignore	40:43
8	human	wf	_	human%1|human%3	_	un	44:49
9	heart	wf	_	heart%1	_	un	50:55

# text = point out carefully and clearly
# id = 00924612-v-1
# type = def
1	_	glob|a	_	point_out%2	point_out%2:32:01::	man	_
2	point	cf|a	VB	point%1|point%2	_	un	0:5
3	out	cf|a	RB	out%1|out%2|out%3|out%4	_	un	6:9
4	carefully	wf	RB	carefully%4	_	un	10:19
5	and	wf	CC	and	_	ignore	20:23
6	clearly	wf	RB	clearly%4	clearly%4:02:03::	man	24:31

# text = fix, find, or establish again; 
# id = 00919960-v-1
# type = def
1	fix	wf	VB	fix%1|fix%2	_	un	0:3
2	,	wf	punc	_	_	ignore	3:4
3	find	wf	VB	find%1|find%2	_	un	5:9
4	,	wf	punc	_	_	ignore	9:10
5	or	wf	CC	or	_	ignore	11:13
6	establish	wf	VB	establish%2	_	un	14:23
7	again	wf	RB	again%4	again%4:02:00::	auto	24:29
8	;	wf	punc	_	_	ignore	29:30

# text = the physicists redetermined Planck's constant
# id = 00919960-v-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	physicists	wf	_	physicist%1	_	un	4:14
3	redetermined	wf	_	redetermine%2	redetermine%2:32:00::	auto	15:27
4	Planck's	wf	_	Planck%1	_	un	28:36
5	constant	wf	_	constant%1|constant%3	_	un	37:45

# text = be a signal for or a symptom of; 
# id = 00921300-v-1
# type = def
1	be	wf	VB	be%2	_	un	0:2
2	a	wf	DT	a	_	ignore	3:4
3	signal	wf	NN	signal%1|signal%2|signal%3	_	un	5:11
4	for	wf	IN	for	_	ignore	12:15
5	or	wf	CC	or	_	ignore	16:18
6	a	wf	DT	a	_	ignore	19:20
7	symptom	wf	NN	symptom%1	symptom%1:10:00::	man	21:28
8	of	wf	IN	of	_	ignore	29:31
9	;	wf	punc	_	_	ignore	31:32

# text = These symptoms indicate a serious illness
# id = 00921300-v-2
# type = ex
1	These	wf	_	these	_	ignore	0:5
2	symptoms	wf	_	symptom%1	_	un	6:14
3	indicate	wf	_	indicate%2	indicate%2:32:01::	auto	15:23
4	a	wf	_	a	_	ignore	24:25
5	serious	wf	_	serious%3	_	un	26:33
6	illness	wf	_	illness%1	_	un	34:41

# text = Her behavior points to a severe neurosis
# id = 00921300-v-3
# type = ex
1	Her	wf	_	her	_	ignore	0:3
2	behavior	wf	_	behavior%1	_	un	4:12
3	points	wf	_	point%1|point%2	point%2:32:12::	auto	13:19
4	to	wf	_	to	_	ignore	20:22
5	a	wf	_	a	_	ignore	23:24
6	severe	wf	_	severe%3	_	un	25:31
7	neurosis	wf	_	neurosis%1	_	un	32:40

# text = The economic indicators signal that the euro is undervalued
# id = 00921300-v-4
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	economic	wf	_	economic%3	_	un	4:12
3	indicators	wf	_	indicator%1	_	un	13:23
4	signal	wf	_	signal%1|signal%2|signal%3	signal%2:32:01::	auto	24:30
5	that	wf	_	that	_	ignore	31:35
6	the	wf	_	the	_	ignore	36:39
7	euro	wf	_	euro%1	_	un	40:44
8	is	wf	_	i%1|be%2	_	un	45:47
9	undervalued	wf	_	undervalue%2	_	un	48:59

# text = find out, learn, or determine with certainty, usually by making an inquiry or other effort; 
# id = 00920336-v-1
# type = def
1	_	glob|b	_	find_out%2	_	un	_
2	find	cf|b	VB	find%1|find%2	_	un	0:4
3	out	cf|b	RB	out%1|out%2|out%3|out%4	_	un	5:8
4	,	wf	punc	_	_	ignore	8:9
5	learn	wf	VB	learn%2	_	un	10:15
6	,	wf	punc	_	_	ignore	15:16
7	or	wf	CC	or	_	ignore	17:19
8	determine	wf	VB	determine%2	_	un	20:29
9	with	wf	IN	with	_	ignore	30:34
10	certainty	wf	NN	certainty%1	certainty%1:09:00::	man	35:44
11	,	wf	punc	_	_	ignore	44:45
12	usually	wf	RB	usually%4	usually%4:02:00::	auto	46:53
13	by	wf	IN	by	_	ignore	54:56
14	making	wf	VBG	making%1|make%2	make%2:36:12::	man	57:63
15	an	wf	DT	an	_	ignore	64:66
16	inquiry	wf	NN	inquiry%1	inquiry%1:09:01::	man	67:74
17	or	wf	CC	or	_	ignore	75:77
18	other	wf	JJ	other%3	_	un	78:83
19	effort	wf	NN	effort%1	effort%1:04:00::	man	84:90
20	;	wf	punc	_	_	ignore	90:91

# text = I want to see whether she speaks French
# id = 00920336-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	want	wf	_	want%1|want%2	_	un	2:6
3	to	wf	_	to	_	ignore	7:9
4	see	wf	_	see%1|see%2	see%2:32:00::	auto	10:13
5	whether	wf	_	whether	_	ignore	14:21
6	she	wf	_	she	_	ignore	22:25
7	speaks	wf	_	speak%2	_	un	26:32
8	French	wf	_	French%1|French%2|French%3	french%1:10:00::	man	33:39

# text = See whether it works
# id = 00920336-v-3
# type = ex
1	See	wf	_	see%1|see%2	see%2:32:00::	auto	0:3
2	whether	wf	_	whether	_	ignore	4:11
3	it	wf	_	it	_	ignore	12:14
4	works	wf	_	work%1|works%1|work%2	_	un	15:20

# text = find out if he speaks Russian
# id = 00920336-v-4
# type = ex
1	_	glob|a	_	find_out%2	find_out%2:32:01::	auto	_
2	find	cf|a	_	find%1|find%2	_	un	0:4
3	out	cf|a	_	out%1|out%2|out%3|out%4	_	un	5:8
4	if	wf	_	if	_	ignore	9:11
5	he	wf	_	he	_	ignore	12:14
6	speaks	wf	_	speak%2	_	un	15:21
7	Russian	wf	_	Russian%1|Russian%3	_	un	22:29

# text = Check whether the train leaves on time
# id = 00920336-v-5
# type = ex
1	Check	wf	_	check%1|check%2	check%2:32:10::	auto	0:5
2	whether	wf	_	whether	_	ignore	6:13
3	the	wf	_	the	_	ignore	14:17
4	train	wf	_	train%1|train%2	train%1:06:00::	man	18:23
5	leaves	wf	_	leaf%1|leave%1|leave%2	_	un	24:30
6	on	wf	_	on	_	ignore	31:33
7	time	wf	_	time%1|time%2	_	un	34:38

# text = foretell by divine inspiration
# id = 00924777-v-1
# type = def
1	foretell	wf	VB	foretell%2	foretell%2:32:00::	man	0:8
2	by	wf	IN	by	_	ignore	9:11
3	divine	wf	JJ	divine%1|divine%2|divine%3	divine%5:00:03:heavenly:00	man	12:18
4	inspiration	wf	NN	inspiration%1	inspiration%1:09:00::	man	19:30

# text = show an omission in (an account) for which credit ought to have been given
# id = 00923481-v-1
# type = def
1	show	wf	VB	show%1|show%2	show%2:32:01::	man	0:4
2	an	wf	DT	an	_	ignore	5:7
3	omission	wf	NN	omission%1	_	un	8:16
4	in	wf	IN	in	_	ignore	17:19
5	_	aux	_	_	_	_	_
6	(	wf	punc	_	_	ignore	20:21
7	an	wf	DT	an	_	ignore	21:23
8	account	wf	NN	account%1|account%2	account%1:21:02::	man	24:31
9	)	wf	punc	_	_	ignore	31:32
10	_	aux	_	_	_	_	_
11	for	wf	IN	for	_	ignore	33:36
12	which	wf	WDT	which	_	ignore	37:42
13	credit	wf	NN	credit%1|credit%2	credit%1:21:01::	man	43:49
14	ought	wf	MD	ought	_	ignore	50:55
15	to	wf	TO	to	_	ignore	56:58
16	have	wf	VB	have%1|have%2	_	un	59:63
17	been	wf	VBN	be%2	_	un	64:68
18	given	wf	VBN	given%1|give%2|given%3	_	un	69:74

# text = have doubts about
# id = 00925372-v-1
# type = def
1	have	wf	VB	have%1|have%2	_	un	0:4
2	doubts	wf	NNS	doubt%1|doubt%2	doubt%1:07:00::	man	5:11
3	about	wf	IN	about%3|about%4	_	un	12:17

# text = make conspicuous or noteworthy
# id = 00922438-v-1
# type = def
1	make	wf	VB	make%1|make%2	make%2:30:00::	man	0:4
2	conspicuous	wf	JJ	conspicuous%3	conspicuous%3:00:00::	man	5:16
3	or	wf	CC	or	_	ignore	17:19
4	noteworthy	wf	JJ	noteworthy%3	noteworthy%5:00:00:significant:00	man	20:30

# text = indicate the fingering for the playing of musical scores for keyboard instruments
# id = 00924431-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	the	wf	DT	the	_	ignore	9:12
3	fingering	wf	NN	fingering%1|finger%2	fingering%1:04:02::	man	13:22
4	for	wf	IN	for	_	ignore	23:26
5	the	wf	DT	the	_	ignore	27:30
6	playing	wf	NN	playing%1|play%2	playing%1:04:01::	man	31:38
7	of	wf	IN	of	_	ignore	39:41
8	_	glob|b	_	musical_score%1	musical_score%1:10:00::	auto	_
9	musical	cf|b	JJ	musical%1|musical%3	_	un	42:49
10	scores	cf|b	NNS	score%1|scores%1|score%2	_	un	50:56
11	for	wf	IN	for	_	ignore	57:60
12	_	glob|a	_	keyboard_instrument%1	_	un	_
13	keyboard	cf|a	NN	keyboard%1	_	un	61:69
14	instruments	cf|a	NNS	instrument%1|instrument%2	_	un	70:81

# text = indicate (a certain time) by striking; 
# id = 00923622-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	_	aux	_	_	_	_	_
3	(	wf	punc	_	_	ignore	9:10
4	a	wf	DT	a	_	ignore	10:11
5	certain	wf	JJ	certain%3	_	un	12:19
6	time	wf	NN	time%1|time%2	_	un	20:24
7	)	wf	punc	_	_	ignore	24:25
8	_	aux	_	_	_	_	_
9	by	wf	IN	by	_	ignore	26:28
10	striking	wf	VBG	striking%1|strike%2|striking%3	strike%2:35:00::	man	29:37
11	;	wf	punc	_	_	ignore	37:38

# text = The clock struck midnight
# id = 00923622-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	clock	wf	_	clock%1|clock%2	_	un	4:9
3	struck	wf	_	strike%2|struck%3	strike%2:32:00::	auto	10:16
4	midnight	wf	_	midnight%1	_	un	17:25

# text = Just when I entered, the clock struck
# id = 00923622-v-3
# type = ex
1	Just	wf	_	just%3|just%4	_	un	0:4
2	when	wf	_	when	_	ignore	5:9
3	I	wf	_	I	_	ignore	10:11
4	entered	wf	_	enter%2	_	un	12:19
5	,	wf	punc	_	_	ignore	19:20
6	the	wf	_	the	_	ignore	21:24
7	clock	wf	_	clock%1|clock%2	_	un	25:30
8	struck	wf	_	strike%2|struck%3	strike%2:32:00::	auto	31:37

# text = express astonishment or surprise about something
# id = 00925735-v-1
# type = def
1	express	wf	VB	express%1|express%2|express%3|express%4	_	un	0:7
2	astonishment	wf	NN	astonishment%1	astonishment%1:12:00::	auto	8:20
3	or	wf	CC	or	_	ignore	21:23
4	surprise	wf	NN	surprise%1|surprise%2	surprise%1:12:00::	man	24:32
5	about	wf	IN	about%3|about%4	_	un	33:38
6	something	wf	PRP	something	_	ignore	39:48

# text = indicate the presence of (game) by standing and pointing with the muzzle; 
# id = 00924255-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	the	wf	DT	the	_	ignore	9:12
3	presence	wf	NN	presence%1	_	un	13:21
4	of	wf	IN	of	_	ignore	22:24
5	_	aux	_	_	_	_	_
6	(	wf	punc	_	_	ignore	25:26
7	game	wf	NN	game%1|game%2|game%3	_	un	26:30
8	)	wf	punc	_	_	ignore	30:31
9	_	aux	_	_	_	_	_
10	by	wf	IN	by	_	ignore	32:34
11	standing	wf	VBG	standing%1|stand%2|standing%3	_	un	35:43
12	and	wf	CC	and	_	ignore	44:47
13	pointing	wf	VBG	point%2	_	un	48:56
14	with	wf	IN	with	_	ignore	57:61
15	the	wf	DT	the	_	ignore	62:65
16	muzzle	wf	NN	muzzle%1|muzzle%2	_	un	66:72
17	;	wf	punc	_	_	ignore	72:73

# text = the dog pointed the dead duck
# id = 00924255-v-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	dog	wf	_	dog%1|dog%2	_	un	4:7
3	pointed	wf	_	point%2|pointed%3	point%2:32:11::	auto	8:15
4	the	wf	_	the	_	ignore	16:19
5	dead	wf	_	dead%1|dead%3|dead%4	_	un	20:24
6	duck	wf	_	duck%1|duck%2	duck%1:05:00::	man	25:29

# text = indicate a place, direction, person, or thing; either spatially or figuratively; 
# id = 00923793-v-1
# type = def
1	indicate	wf	VB	indicate%2	_	un	0:8
2	a	wf	DT	a	_	ignore	9:10
3	place	wf	NN	place%1|place%2	place%1:15:00::	man	11:16
4	,	wf	punc	_	_	ignore	16:17
5	direction	wf	NN	direction%1	_	un	18:27
6	,	wf	punc	_	_	ignore	27:28
7	person	wf	NN	person%1	person%1:03:00::	man	29:35
8	,	wf	punc	_	_	ignore	35:36
9	or	wf	CC	or	_	ignore	37:39
10	thing	wf	NN	thing%1	thing%1:06:01::	man	40:45
11	;	wf	punc	_	_	ignore	45:46
12	either	wf	CC	either	_	ignore	47:53
13	spatially	wf	RB	spatially%4	spatially%4:02:00::	auto	54:63
14	or	wf	CC	or	_	ignore	64:66
15	figuratively	wf	RB	figuratively%4	figuratively%4:02:00::	auto	67:79
16	;	wf	punc	_	_	ignore	79:80

# text = I showed the customer the glove section
# id = 00923793-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	showed	wf	_	shew%2|show%2	show%2:32:01::	auto	2:8
3	the	wf	_	the	_	ignore	9:12
4	customer	wf	_	customer%1	_	un	13:21
5	the	wf	_	the	_	ignore	22:25
6	glove	wf	_	glove%1	_	un	26:31
7	section	wf	_	section%1|section%2	_	un	32:39

# text = He pointed to the empty parking space
# id = 00923793-v-3
# type = ex
1	He	wf	_	he	_	ignore	0:2
2	pointed	wf	_	point%2|pointed%3	point%2:32:00::	auto	3:10
3	to	wf	_	to	_	ignore	11:13
4	the	wf	_	the	_	ignore	14:17
5	empty	wf	_	empty%1|empty%2|empty%3	_	un	18:23
6	parking	wf	_	parking%1|park%2	_	un	24:31
7	space	wf	_	space%1|space%2	_	un	32:37

# text = he indicated his opponents
# id = 00923793-v-4
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	indicated	wf	_	indicate%2	indicate%2:32:03::	auto	3:12
3	his	wf	_	his	_	ignore	13:16
4	opponents	wf	_	opponent%1	_	un	17:26

# text = elaborate, as of theories and hypotheses; 
# id = 00925873-v-1
# type = def
1	elaborate	wf	VB	elaborate%2|elaborate%3	elaborate%2:30:01::	man	0:9
2	,	wf	punc	_	_	ignore	9:10
3	as	wf	RB	as	_	ignore	11:13
4	of	wf	IN	of	_	ignore	14:16
5	theories	wf	NNS	theory%1	_	un	17:25
6	and	wf	CC	and	_	ignore	26:29
7	hypotheses	wf	NNS	hypothesis%1	hypothesis%1:10:00::	man	30:40
8	;	wf	punc	_	_	ignore	40:41

# text = Could you develop the ideas in your thesis
# id = 00925873-v-2
# type = ex
1	Could	wf	_	could	_	ignore	0:5
2	you	wf	_	you	_	ignore	6:9
3	develop	wf	_	develop%2	develop%2:32:00::	auto	10:17
4	the	wf	_	the	_	ignore	18:21
5	ideas	wf	_	idea%1	_	un	22:27
6	in	wf	_	in	_	ignore	28:30
7	your	wf	_	your	_	ignore	31:35
8	thesis	wf	_	thesis%1	_	un	36:42

# text = develop and work out fully in one's mind; 
# id = 00926156-v-1
# type = def
1	develop	wf	VB	develop%2	_	un	0:7
2	and	wf	CC	and	_	ignore	8:11
3	_	glob|a	_	work_out%2	_	un	_
4	work	cf|a	VB	work%1|work%2	_	un	12:16
5	out	cf|a	RB	out%1|out%2|out%3|out%4	_	un	17:20
6	fully	wf	RB	fully%4	fully%4:02:02::	man	21:26
7	in	wf	IN	in	_	ignore	27:29
8	one's	wf	PRP$	one%1	_	un	30:35
9	mind	wf	NN	mind%1|mind%2	mind%1:09:00::	man	36:40
10	;	wf	punc	_	_	ignore	40:41

# text = I need to mature my thoughts
# id = 00926156-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	need	wf	_	need%1|need%2	_	un	2:6
3	to	wf	_	to	_	ignore	7:9
4	mature	wf	_	mature%2|mature%3	mature%2:32:00::	auto	10:16
5	my	wf	_	my	_	ignore	17:19
6	thoughts	wf	_	thought%1	_	un	20:28

# text = formulate or develop again, of an improved theory or hypothesis
# id = 00926310-v-1
# type = def
1	formulate	wf	VB	formulate%2	formulate%2:32:03::	man	0:9
2	or	wf	CC	or	_	ignore	10:12
3	develop	wf	VB	develop%2	_	un	13:20
4	again	wf	RB	again%4	again%4:02:00::	auto	21:26
5	,	wf	punc	_	_	ignore	26:27
6	of	wf	IN	of	_	ignore	28:30
7	an	wf	DT	an	_	ignore	31:33
8	improved	wf	JJ	improve%2|improved%3	improved%3:00:00::	man	34:42
9	theory	wf	NN	theory%1	_	un	43:49
10	or	wf	CC	or	_	ignore	50:52
11	hypothesis	wf	NN	hypothesis%1	hypothesis%1:10:00::	man	53:63

# text = indicate a certain reading; of gauges and instruments; 
# id = 00922867-v-1
# type = def
1	indicate	wf	VB	indicate%2	indicate%2:32:00::	man	0:8
2	a	wf	DT	a	_	ignore	9:10
3	certain	wf	JJ	certain%3	_	un	11:18
4	reading	wf	NN	reading%1|read%2	reading%1:09:02::	man	19:26
5	;	wf	punc	_	_	ignore	26:27
6	of	wf	IN	of	_	ignore	28:30
