# text = ready for emergency use; 
# id = 01855086-s-1
# type = def
6	base	wf	NN	base%1|base%2|base%3	_	un	24:28
7	;	wf	punc	_	_	ignore	28:29

# text = the painter applied a base coat followed by two finishing coats
# id = 01856066-s-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	painter	wf	_	painter%1	_	un	4:11
3	applied	wf	_	apply%2|applied%3	_	un	12:19
4	a	wf	_	a	_	ignore	20:21
5	base	wf	_	base%1|base%2|base%3	base%5:00:00:basic:00	auto	22:26
6	coat	wf	_	coat%1|coat%2	_	un	27:31
7	followed	wf	_	follow%2	_	un	32:40
8	by	wf	_	by	_	ignore	41:43
9	two	wf	_	two	_	ignore	44:47
10	finishing	wf	_	finishing%1|finish%2	_	un	48:57
11	coats	wf	_	coat%1|coat%2	_	un	58:63

# text = of or being the essential or basic part; 
# id = 01856238-s-1
# type = def
1	of	wf	IN	of	_	ignore	0:2
2	or	wf	CC	or	_	ignore	3:5
3	being	wf	VBG	being%1|be%2	_	un	6:11
4	the	wf	DT	the	_	ignore	12:15
5	essential	wf	JJ	essential%1|essential%3	_	un	16:25
6	or	wf	CC	or	_	ignore	26:28
7	basic	wf	JJ	basic%1|basic%3	_	un	29:34
8	part	wf	NN	part%1|part%2|part%4	_	un	35:39
9	;	wf	punc	_	_	ignore	39:40

# text = an elementary need for love and nurturing
# id = 01856238-s-2
# type = ex
1	an	wf	_	an	_	ignore	0:2
2	elementary	wf	_	elementary%3	elementary%5:00:00:basic:00	auto	3:13
3	need	wf	_	need%1|need%2	_	un	14:18
4	for	wf	_	for	_	ignore	19:22
5	love	wf	_	love%1|love%2	_	un	23:27
6	and	wf	_	and	_	ignore	28:31
7	nurturing	wf	_	nurture%2	_	un	32:41

# text = available for purchase; 
# id = 00185607-s-1
# type = def
1	available	wf	JJ	available%3	available%3:00:00::	man	0:9
2	for	wf	IN	for	_	ignore	10:13
3	purchase	wf	NN	purchase%1|purchase%2	purchase%1:04:00::	man	14:22
4	;	wf	punc	_	_	ignore	22:23

# text = purchasable goods
# id = 00185607-s-2
# type = ex
1	purchasable	wf	_	purchasable%3	purchasable%5:00:00:available:00	auto	0:11
2	goods	wf	_	good%1	_	un	12:17

# text = many houses in the area are for sale
# id = 00185607-s-3
# type = ex
1	many	wf	_	many	_	ignore	0:4
2	houses	wf	_	house%1|house%2	_	un	5:11
3	in	wf	_	in	_	ignore	12:14
4	the	wf	_	the	_	ignore	15:18
5	area	wf	_	area%1	_	un	19:23
6	are	wf	_	are%1|be%2	_	un	24:27
7	_	glob|a	_	for_sale%3	for_sale%5:00:00:available:00	auto	_
8	for	cf|a	_	for	_	ignore	28:31
9	sale	cf|a	_	sale%1	_	un	32:36

# text = pertaining to or constituting a base or basis; 
# id = 01855764-a-1
# type = def
1	pertaining	wf	VBG	pertain%2	pertain%2:42:01::	man	0:10
2	to	wf	IN	to	_	ignore	11:13
3	or	wf	CC	or	_	ignore	14:16
4	constituting	wf	VBG	constitute%2	constitute%2:42:00::|constitute%2:42:03::	man	17:29
5	a	wf	DT	a	_	ignore	30:31
6	base	wf	NN	base%1|base%2|base%3	_	un	32:36
7	or	wf	CC	or	_	ignore	37:39
8	basis	wf	NN	basis%1	_	un	40:45
9	;	wf	punc	_	_	ignore	45:46

# text = a basic fact
# id = 01855764-a-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	basic	wf	_	basic%1|basic%3	basic%3:00:00::	auto	2:7
3	fact	wf	_	fact%1	_	un	8:12

# text = the basic ingredients
# id = 01855764-a-3
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	basic	wf	_	basic%1|basic%3	basic%3:00:00::	auto	4:9
3	ingredients	wf	_	ingredient%1	_	un	10:21

# text = basic changes in public opinion occur because of changes in priorities
# id = 01855764-a-4
# type = ex
1	basic	wf	_	basic%1|basic%3	basic%3:00:00::	auto	0:5
2	changes	wf	_	change%1|change%2	_	un	6:13
3	in	wf	_	in	_	ignore	14:16
4	public	wf	_	public%1|public%3	_	un	17:23
5	opinion	wf	_	opinion%1	_	un	24:31
6	occur	wf	_	occur%2	_	un	32:37
7	because	wf	_	because	_	ignore	38:45
8	of	wf	_	of	_	ignore	46:48
9	changes	wf	_	change%1|change%2	_	un	49:56
10	in	wf	_	in	_	ignore	57:59
11	priorities	wf	_	priority%1	_	un	60:70

# text = derived from what is primary or original; not firsthand; 
# id = 01854702-s-1
# type = def
1	derived	wf	VBN	derive%2|derived%3	derive%2:40:00::	man	0:7
2	from	wf	IN	from	_	ignore	8:12
3	what	wf	WP	what	_	ignore	13:17
4	is	wf	VBZ	i%1|be%2	_	un	18:20
5	primary	wf	JJ	primary%1|primary%3	primary%5:00:00:underived:00	man	21:28
6	or	wf	CC	or	_	ignore	29:31
7	original	wf	JJ	original%1|original%3	_	un	32:40
8	;	wf	punc	_	_	ignore	40:41
9	not	wf	RB	not%4	not%4:02:00::	auto	42:45
10	firsthand	wf	JJ	firsthand%3|firsthand%4	firsthand%5:00:00:primary:00	man	46:55
11	;	wf	punc	_	_	ignore	55:56

# text = a secondhand report
# id = 01854702-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	secondhand	wf	_	secondhand%3|secondhand%4	secondhand%5:00:00:secondary:01	auto	2:12
3	report	wf	_	report%1|report%2	_	un	13:19

# text = a secondhand account of a memory of something once read
# id = 01854702-s-3
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	secondhand	wf	_	secondhand%3|secondhand%4	secondhand%5:00:00:secondary:01	auto	2:12
3	account	wf	_	account%1|account%2	_	un	13:20
4	of	wf	_	of	_	ignore	21:23
5	a	wf	_	a	_	ignore	24:25
6	memory	wf	_	memory%1	_	un	26:32
7	of	wf	_	of	_	ignore	33:35
8	something	wf	_	something	_	ignore	36:45
9	once	wf	_	once%4	_	un	46:50
10	read	wf	_	read%1|read%2	_	un	51:55

# text = most of our knowledge is secondhand
# id = 01854702-s-4
# type = ex
1	most	wf	_	many%3|most%3|much%3|most%4|much%4	_	un	0:4
2	of	wf	_	of	_	ignore	5:7
3	our	wf	_	our	_	ignore	8:11
4	knowledge	wf	_	knowledge%1	_	un	12:21
5	is	wf	_	i%1|be%2	_	un	22:24
6	secondhand	wf	_	secondhand%3|secondhand%4	secondhand%5:00:00:secondary:01	auto	25:35

# text = fundamental; 
# id = 01856686-s-1
# type = def
1	fundamental	wf	JJ	fundamental%1|fundamental%3	fundamental%5:00:00:important:00	man	0:11
2	;	wf	punc	_	_	ignore	11:12

# text = the grassroots factor in making the decision
# id = 01856686-s-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	grassroots	wf	_	grassroots%3	grassroots%5:00:00:basic:00	auto	4:14
3	factor	wf	_	factor%1|factor%2	_	un	15:21
4	in	wf	_	in	_	ignore	22:24
5	making	wf	_	making%1|make%2	_	un	25:31
6	the	wf	_	the	_	ignore	32:35
7	decision	wf	_	decision%1	_	un	36:44

# text = capable of being left out
# id = 01857410-s-1
# type = def
1	capable	wf	JJ	capable%3	capable%3:00:00::	man	0:7
2	of	wf	IN	of	_	ignore	8:10
3	being	wf	VBG	being%1|be%2	_	un	11:16
4	_	glob|a	_	leave_out%2	leave_out%2:31:00::	man	_
5	left	cf|a	VBN	left%1|leave%2|left%3|left%4	_	un	17:21
6	out	cf|a	RP	out%1|out%2|out%3|out%4	_	un	22:25

# text = arising from or going to the root or source; 
# id = 01856802-s-1
# type = def
1	arising	wf	VBG	arise%2	_	un	0:7
2	from	wf	IN	from	_	ignore	8:12
3	or	wf	CC	or	_	ignore	13:15
4	going	wf	VBG	going%1|go%2|going%3	go%2:42:04::	man	16:21
5	to	wf	IN	to	_	ignore	22:24
6	the	wf	DT	the	_	ignore	25:28
7	root	wf	NN	root%1|root%2	root%1:15:00::	man	29:33
8	or	wf	CC	or	_	ignore	34:36
9	source	wf	NN	source%1|source%2	_	un	37:43
10	;	wf	punc	_	_	ignore	43:44

# text = a radical flaw in the plan
# id = 01856802-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	radical	wf	_	radical%1|radical%3	radical%5:00:00:basic:00	auto	2:9
3	flaw	wf	_	flaw%1|flaw%2	_	un	10:14
4	in	wf	_	in	_	ignore	15:17
5	the	wf	_	the	_	ignore	18:21
6	plan	wf	_	plan%1|plan%2	_	un	22:26

# text = qualifying or explaining; placed or as if placed in parentheses; 
# id = 01857527-s-1
# type = def
1	qualifying	wf	VBG	qualifying%1|qualify%2	_	un	0:10
2	or	wf	CC	or	_	ignore	11:13
3	explaining	wf	VBG	explain%2	explain%2:32:02::	man	14:24
4	;	wf	punc	_	_	ignore	24:25
5	placed	wf	VBN	place%2|placed%3	place%2:35:00::	man	26:32
6	or	wf	CC	or	_	ignore	33:35
7	as	wf	IN	as	_	ignore	36:38
8	if	wf	IN	if	_	ignore	39:41
9	placed	wf	VBN	place%2|placed%3	place%2:35:00::	man	42:48
10	in	wf	IN	in	_	ignore	49:51
11	parentheses	wf	NN	parenthesis%1	parenthesis%1:10:01::	man	52:63
12	;	wf	punc	_	_	ignore	63:64

# text = parenthetical remarks
# id = 01857527-s-2
# type = ex
1	parenthetical	wf	_	parenthetical%1|parenthetical%3	parenthetical%5:00:00:incidental:00	auto	0:13
2	remarks	wf	_	remark%1|remark%2	_	un	14:21

# text = (of especially money) immediately available; 
# id = 00185759-s-1
# type = def
1	(	wf	punc	_	_	ignore	0:1
2	of	wf	IN	of	_	ignore	1:3
3	especially	wf	RB	especially%4	_	ignore	4:14
4	money	wf	NN	money%1	money%1:21:00::	man	15:20
5	)	wf	punc	_	_	ignore	20:21
6	immediately	wf	RB	immediately%4	immediately%4:02:03::	man	22:33
7	available	wf	JJ	available%3	available%3:00:00::	man	34:43
8	;	wf	punc	_	_	ignore	43:44

# text = he seems to have ample ready money
# id = 00185759-s-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	seems	wf	_	seem%2	_	un	3:8
3	to	wf	_	to	_	ignore	9:11
4	have	wf	_	have%1|have%2	_	un	12:16
5	ample	wf	_	ample%3	_	un	17:22
6	ready	wf	_	ready%1|ready%2|ready%3	ready%5:00:01:available:00	auto	23:28
7	money	wf	_	money%1	_	un	29:34

# text = a ready source of cash
# id = 00185759-s-3
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	ready	wf	_	ready%1|ready%2|ready%3	ready%5:00:01:available:00	auto	2:7
3	source	wf	_	source%1|source%2	_	un	8:14
4	of	wf	_	of	_	ignore	15:17
5	cash	wf	_	cash%1|cash%2	_	un	18:22

# text = befitting or characteristic of those who incline to social exclusiveness and who rebuff the advances of people considered inferior
# id = 01858740-s-1
# type = def
1	befitting	wf	VBG	befit%2|befitting%3	befit%2:42:00::	man	0:9
2	or	wf	CC	or	_	ignore	10:12
3	characteristic	wf	JJ	characteristic%1|characteristic%3	characteristic%3:00:00::	man	13:27
4	of	wf	IN	of	_	ignore	28:30
5	those	wf	PRP	those	_	ignore	31:36
6	who	wf	WP	who	_	ignore	37:40
7	incline	wf	VB	incline%1|incline%2	_	un	41:48
8	to	wf	IN	to	_	ignore	49:51
9	social	wf	JJ	social%1|social%3	social%3:01:02::	man	52:58
10	exclusiveness	wf	NN	exclusiveness%1	exclusiveness%1:07:00::	auto	59:72
11	and	wf	CC	and	_	ignore	73:76
12	who	wf	WP	who	_	ignore	77:80
13	rebuff	wf	NN	rebuff%1|rebuff%2	rebuff%2:32:00::	man	81:87
14	the	wf	DT	the	_	ignore	88:91
15	advances	wf	NNS	advance%1|advance%2	_	un	92:100
16	of	wf	IN	of	_	ignore	101:103
17	people	wf	NNS	people%1|people%2	_	un	104:110
18	considered	wf	VBN	consider%2|considered%3	_	un	111:121
19	inferior	wf	JJ	inferior%1|inferior%3	inferior%3:00:01::	man	122:130

# text = being or involving basic facts or principles; 
# id = 01856419-s-1
# type = def
1	being	wf	VBG	being%1|be%2	_	un	0:5
2	or	wf	CC	or	_	ignore	6:8
3	involving	wf	VBG	involve%2	_	un	9:18
4	basic	wf	JJ	basic%1|basic%3	_	un	19:24
5	facts	wf	NNS	fact%1	_	un	25:30
6	or	wf	CC	or	_	ignore	31:33
7	principles	wf	NNS	principle%1	principle%1:09:00::	man	34:44
8	;	wf	punc	_	_	ignore	44:45

# text = the fundamental laws of the universe
# id = 01856419-s-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	fundamental	wf	_	fundamental%1|fundamental%3	fundamental%5:00:00:basic:00	auto	4:15
3	laws	wf	_	law%1	_	un	16:20
4	of	wf	_	of	_	ignore	21:23
5	the	wf	_	the	_	ignore	24:27
6	universe	wf	_	universe%1	_	un	28:36

# text = a fundamental incomatibility between them
# id = 01856419-s-3
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	fundamental	wf	_	fundamental%1|fundamental%3	fundamental%5:00:00:basic:00	auto	2:13
3	incomatibility	wf	_	incomatibility	_	un	14:28
4	between	wf	_	between%4	_	un	29:36
5	them	wf	_	them	_	ignore	37:41

# text = these rudimentary truths
# id = 01856419-s-4
# type = ex
1	these	wf	_	these	_	ignore	0:5
2	rudimentary	wf	_	rudimentary%3	rudimentary%5:00:00:basic:00	auto	6:17
3	truths	wf	_	truth%1	_	un	18:24

# text = underlying principles
# id = 01856419-s-5
# type = ex
1	underlying	wf	_	underlie%2|underlying%3	underlying%5:00:00:basic:00	auto	0:10
2	principles	wf	_	principle%1	_	un	11:21

# text = depending on or incidental to what is original or primary; 
# id = 01857956-s-1
# type = def
1	_	glob|a	_	depending_on%3	_	un	_
2	depending	cf|a	VBG	depend%2	_	un	0:9
3	on	cf|a	IN	on	_	ignore	10:12
4	or	wf	CC	or	_	ignore	13:15
5	incidental	wf	JJ	incidental%1|incidental%3	_	un	16:26
6	to	wf	TO	to	_	ignore	27:29
7	what	wf	WP	what	_	ignore	30:34
8	is	wf	VBZ	i%1|be%2	_	un	35:37
9	original	wf	JJ	original%1|original%3	_	un	38:46
10	or	wf	CC	or	_	ignore	47:49
11	primary	wf	JJ	primary%1|primary%3	primary%5:00:00:underived:00	man	50:57
12	;	wf	punc	_	_	ignore	57:58

# text = a secondary infection
# id = 01857956-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	secondary	wf	_	secondary%1|secondary%3	secondary%5:00:00:incidental:00	auto	2:11
3	infection	wf	_	infection%1	_	un	12:21

# text = not acceptable; not welcome; 
# id = 00018584-a-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	acceptable	wf	JJ	acceptable%3	acceptable%3:00:00::	man	4:14
3	;	wf	punc	_	_	ignore	14:15
4	not	wf	RB	not%4	not%4:02:00::	auto	16:19
5	welcome	wf	JJ	welcome%1|welcome%2|welcome%3	welcome%3:00:00::	man	20:27
6	;	wf	punc	_	_	ignore	27:28

# text = a word unacceptable in polite society
# id = 00018584-a-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	word	wf	_	word%1|word%2	_	un	2:6
3	unacceptable	wf	_	unacceptable%3	unacceptable%3:00:00::	auto	7:19
4	in	wf	_	in	_	ignore	20:22
5	polite	wf	_	polite%3	_	un	23:29
6	society	wf	_	society%1	_	un	30:37

# text = an unacceptable violation of personal freedom
# id = 00018584-a-3
# type = ex
1	an	wf	_	an	_	ignore	0:2
2	unacceptable	wf	_	unacceptable%3	unacceptable%3:00:00::	auto	3:15
3	violation	wf	_	violation%1	_	un	16:25
4	of	wf	_	of	_	ignore	26:28
5	personal	wf	_	personal%1|personal%3	_	un	29:37
6	freedom	wf	_	freedom%1	_	un	38:45

# text = related to the key issue but not of central importance; 
# id = 01857743-s-1
# type = def
1	related	wf	VBN	relate%2|related%3	related%3:00:02::	man	0:7
2	to	wf	TO	to	_	ignore	8:10
3	the	wf	DT	the	_	ignore	11:14
4	key	wf	JJ	key%1|key%2|key%3	key%5:00:00:important:00	man	15:18
5	issue	wf	NN	issue%1|issue%2	issue%1:09:01::	man	19:24
6	but	wf	CC	but	_	ignore	25:28
7	not	wf	RB	not%4	not%4:02:00::	auto	29:32
8	of	wf	IN	of	_	ignore	33:35
9	central	wf	JJ	central%1|central%3	central%5:00:00:important:00	man	36:43
10	importance	wf	NN	importance%1	_	un	44:54
11	;	wf	punc	_	_	ignore	54:55

# text = a peripheral interest
# id = 01857743-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	peripheral	wf	_	peripheral%1|peripheral%3	peripheral%5:00:00:incidental:00	auto	2:12
3	interest	wf	_	interest%1|interest%2	_	un	13:21

# text = energy is far from a peripheral issue in the economy
# id = 01857743-s-3
# type = ex
1	energy	wf	_	energy%1	_	un	0:6
2	is	wf	_	i%1|be%2	_	un	7:9
3	far	wf	_	far%3|far%4	_	un	10:13
4	from	wf	_	from	_	ignore	14:18
5	a	wf	_	a	_	ignore	19:20
6	peripheral	wf	_	peripheral%1|peripheral%3	peripheral%5:00:00:incidental:00	auto	21:31
7	issue	wf	_	issue%1|issue%2	_	un	32:37
8	in	wf	_	in	_	ignore	38:40
9	the	wf	_	the	_	ignore	41:44
10	economy	wf	_	economy%1	_	un	45:52

# text = peripheral issues
# id = 01857743-s-4
# type = ex
1	peripheral	wf	_	peripheral%1|peripheral%3	peripheral%5:00:00:incidental:00	auto	0:10
2	issues	wf	_	issue%1|issue%2	_	un	11:17

# text = confined to specific persons; 
# id = 01859368-s-1
# type = def
1	confined	wf	VBN	confine%2|confined%3	_	un	0:8
2	to	wf	IN	to	_	ignore	9:11
3	specific	wf	JJ	specific%1|specific%3	_	un	12:20
4	persons	wf	NNS	person%1	person%1:03:00::	man	21:28
5	;	wf	punc	_	_	ignore	28:29

# text = a close secret
# id = 01859368-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	close	wf	_	close%1|close%2|close%3|close%4	close%5:00:00:private:00	auto	2:7
3	secret	wf	_	secret%1|secret%3	_	un	8:14

# text = not open to the public; 
# id = 01859466-s-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	open	wf	JJ	open%1|open%2|open%3	open%5:00:00:public:00	man	4:8
3	to	wf	TO	to	_	ignore	9:11
4	the	wf	DT	the	_	ignore	12:15
5	public	wf	NN	public%1|public%3	public%1:14:00::	man	16:22
6	;	wf	punc	_	_	ignore	22:23

# text = a closed-door meeting
# id = 01859466-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	closed-door	wf	_	closed-door%3	closed-door%5:00:00:private:00	auto	2:13
3	meeting	wf	_	meeting%1|meet%2	_	un	14:21

# text = concealed from public view or attention; 
# id = 01860328-s-1
# type = def
1	concealed	wf	VBN	conceal%2|concealed%3	conceal%2:39:01::	man	0:9
2	from	wf	IN	from	_	ignore	10:14
3	public	wf	JJ	public%1|public%3	public%1:14:00::	man	15:21
4	view	wf	NN	view%1|view%2	_	un	22:26
5	or	wf	CC	or	_	ignore	27:29
6	attention	wf	NN	attention%1	_	un	30:39
7	;	wf	punc	_	_	ignore	39:40

# text = offstage political meetings
# id = 01860328-s-2
# type = ex
1	offstage	wf	_	offstage%1|offstage%3|offstage%4	offstage%5:00:00:private:00	auto	0:8
2	political	wf	_	political%3	_	un	9:18
3	meetings	wf	_	meeting%1	meeting%1:14:00::	man	19:27

# text = entrusted with private information and the confidence of another; 
# id = 01859801-s-1
# type = def
1	entrusted	wf	VBN	entrust%2	entrust%2:40:00::	man	0:9
2	with	wf	IN	with	_	ignore	10:14
3	private	wf	JJ	private%1|private%3	private%5:00:02:personal:00|private%3:00:00::	man	15:22
4	information	wf	NN	information%1	_	un	23:34
5	and	wf	CC	and	_	ignore	35:38
6	the	wf	DT	the	_	ignore	39:42
7	confidence	wf	NN	confidence%1	confidence%1:12:00::	man	43:53
8	of	wf	IN	of	_	ignore	54:56
9	another	wf	PRP	another	_	ignore	57:64
10	;	wf	punc	_	_	ignore	64:65

# text = a confidential secretary
# id = 01859801-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	confidential	wf	_	confidential%3	confidential%5:00:00:private:00	auto	2:14
3	secretary	wf	_	secretary%1	_	un	15:24

# text = not available or accessible or at hand; 
# id = 00185921-a-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	available	wf	JJ	available%3	available%3:00:00::	man	4:13
3	or	wf	CC	or	_	ignore	14:16
4	accessible	wf	JJ	accessible%3	accessible%5:00:00:available:00	man	17:27
5	or	wf	CC	or	_	ignore	28:30
6	_	glob|a	_	at_hand%3	at_hand%5:00:02:close:01	man	_
7	at	cf|a	IN	at	_	ignore	31:33
8	hand	cf|a	NN	hand%1|hand%2	_	un	34:38
9	;	wf	punc	_	_	ignore	38:39

# text = fresh milk was unavailable during the emergency
# id = 00185921-a-2
# type = ex
1	fresh	wf	_	fresh%3|fresh%4	_	un	0:5
2	milk	wf	_	milk%1|milk%2	_	un	6:10
3	was	wf	_	be%2	_	un	11:14
4	unavailable	wf	_	unavailable%3	unavailable%3:00:00::	auto	15:26
5	during	wf	_	during	_	ignore	27:33
6	the	wf	_	the	_	ignore	34:37
7	emergency	wf	_	emergency%1	_	un	38:47

# text = his secretary said he was unavailable for comment
# id = 00185921-a-3
# type = ex
1	his	wf	_	his	_	ignore	0:3
2	secretary	wf	_	secretary%1	_	un	4:13
3	said	wf	_	say%2|said%3	_	un	14:18
4	he	wf	_	he	_	ignore	19:21
5	was	wf	_	be%2	_	un	22:25
6	unavailable	wf	_	unavailable%3	unavailable%3:00:00::	auto	26:37
7	for	wf	_	for	_	ignore	38:41
8	comment	wf	_	comment%1|comment%2	_	un	42:49

# text = not invested with or related to prominent position or status etc.
# id = 01860207-s-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	invested	wf	VBN	invest%2	invest%2:41:03::	man	4:12
3	with	wf	IN	with	_	ignore	13:17
4	or	wf	CC	or	_	ignore	18:20
5	related	wf	VBN	relate%2|related%3	related%3:00:02::	man	21:28
6	to	wf	IN	to	_	ignore	29:31
7	prominent	wf	JJ	prominent%3	prominent%5:00:02:conspicuous:00	man	32:41
8	position	wf	NN	position%1|position%2	_	un	42:50
9	or	wf	CC	or	_	ignore	51:53
10	status	wf	NN	status%1	status%1:26:00::	man	54:60
11	etc.	wf	RB	etc.	etc.%4:02:00::	auto	61:65

# text = snobbish; pretentiously superior
# id = 01861095-s-1
# type = def
1	snobbish	wf	JJ	snobbish%3	snobbish%5:00:00:private:00	auto	0:8
2	;	wf	punc	_	_	ignore	8:9
3	pretentiously	wf	RB	pretentiously%4	pretentiously%4:02:00::	auto	10:23
4	superior	wf	JJ	superior%1|superior%3	superior%3:00:01::	man	24:32

# text = confined to a small number of hospital patients; 
# id = 01860765-s-1
# type = def
1	confined	wf	VBN	confine%2|confined%3	_	un	0:8
2	to	wf	TO	to	_	ignore	9:11
3	a	wf	DT	a	_	ignore	12:13
4	small	wf	JJ	small%1|small%3|small%4	small%3:00:00::	man	14:19
5	number	wf	NN	number%1|number%2	_	un	20:26
6	of	wf	IN	of	_	ignore	27:29
7	hospital	wf	NN	hospital%1	hospital%1:06:00::|hospital%1:14:00::	man	30:38
8	patients	wf	NNS	patient%1	patient%1:18:00::	man	39:47
9	;	wf	punc	_	_	ignore	47:48

# text = semiprivate room
# id = 01860765-s-2
# type = ex
1	semiprivate	wf	_	semiprivate%3	semiprivate%5:00:00:private:00	auto	0:11
2	room	wf	_	room%1|room%2	_	un	12:16

# text = (of information) given in confidence or in secret; 
# id = 01859571-s-1
# type = def
1	(	wf	punc	_	_	ignore	0:1
2	of	wf	IN	of	_	ignore	1:3
3	information	wf	NN	information%1	_	un	4:15
4	)	wf	punc	_	_	ignore	15:16
5	given	wf	VBN	given%1|give%2|given%3	_	un	17:22
6	in	wf	IN	in	_	ignore	23:25
7	confidence	wf	NN	confidence%1	confidence%1:26:03::	man	26:36
8	or	wf	CC	or	_	ignore	37:39
9	_	glob|a	_	in_secret%4	in_secret%4:02:00::	man	_
10	in	cf|a	IN	in	_	ignore	40:42
11	secret	cf|a	JJ	secret%1|secret%3	_	un	43:49
12	;	wf	punc	_	_	ignore	49:50

