# text = the act of forcing yourself (or being forced) into or through a restricted space; 
# id = 00226319-n-1
# type = def
7	bloodshed	wf	_	bloodshed%1	bloodshed%1:04:00::	auto	29:38
8	and	wf	_	and	_	ignore	39:42
9	murder	wf	_	murder%1|murder%2	_	un	43:49

# text = a huge prison battue was ordered
# id = 00224260-n-5
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	huge	wf	_	huge%3	_	un	2:6
3	prison	wf	_	prison%1	_	un	7:13
4	battue	wf	_	battue%1	battue%1:04:01::	auto	14:20
5	was	wf	_	be%2	_	un	21:24
6	ordered	wf	_	order%2|ordered%3	_	un	25:32

# text = termination of a business operation by using its assets to discharge its liabilities
# id = 00228535-n-1
# type = def
1	termination	wf	NN	termination%1	termination%1:04:00::	man	0:11
2	of	wf	IN	of	_	ignore	12:14
3	a	wf	DT	a	_	ignore	15:16
4	business	wf	NN	business%1	_	un	17:25
5	operation	wf	NN	operation%1	operation%1:04:07::	man	26:35
6	by	wf	IN	by	_	ignore	36:38
7	using	wf	VBG	using%1|use%2	_	un	39:44
8	its	wf	PRP$	its	_	ignore	45:48
9	assets	wf	NNS	asset%1|assets%1	assets%1:21:00::	man	49:55
10	to	wf	TO	to	_	ignore	56:58
11	discharge	wf	VB	discharge%1|discharge%2	_	un	59:68
12	its	wf	PRP$	its	_	ignore	69:72
13	liabilities	wf	NNS	liabilities%1|liability%1	liability%1:26:00::|liabilities%1:21:00::	man	73:84

# text = act of shutting down operation of a plant
# id = 00229587-n-1
# type = def
1	act	wf	NN	act%1|act%2	_	un	0:3
2	of	wf	IN	of	_	ignore	4:6
3	_	glob|a	_	shut_down%2	shut_down%2:41:00::	man	_
4	shutting	cf|a	VBG	shutting%1|shut%2	_	un	7:15
5	down	cf|a	RP	down%1|down%2|down%3|down%4	_	un	16:20
6	operation	wf	NN	operation%1	operation%1:04:07::	man	21:30
7	of	wf	IN	of	_	ignore	31:33
8	a	wf	DT	a	_	ignore	34:35
9	plant	wf	NN	plant%1|plant%2	plant%1:06:01::	man	36:41

# text = sale of an insurance policy by a terminally ill policy holder
# id = 00228762-n-1
# type = def
1	sale	wf	NN	sale%1	sale%1:04:00::	man	0:4
2	of	wf	IN	of	_	ignore	5:7
3	an	wf	DT	an	_	ignore	8:10
4	_	glob|a	_	insurance_policy%1	insurance_policy%1:10:00::	man	_
5	insurance	cf|a	NN	insurance%1	_	un	11:20
6	policy	cf|a	NN	policy%1	_	un	21:27
7	by	wf	IN	by	_	ignore	28:30
8	a	wf	DT	a	_	ignore	31:32
9	terminally	wf	RB	terminally%4	terminally%4:02:00::	auto	33:43
10	ill	wf	JJ	ill%1|ill%3|ill%4	_	un	44:47
11	_	glob|b	_	policyholder%1	policyholder%1:18:00::	man	_
12	policy	cf|b	NN	policy%1	_	un	48:54
13	holder	cf|b	NN	holder%1	_	un	55:61

# text = termination of pregnancy
# id = 00230324-n-1
# type = def
1	termination	wf	NN	termination%1	termination%1:04:00::	man	0:11
2	of	wf	IN	of	_	ignore	12:14
3	pregnancy	wf	NN	pregnancy%1	pregnancy%1:26:00::	auto	15:24

# text = termination of operations; 
# id = 00229260-n-1
# type = def
1	termination	wf	NN	termination%1	termination%1:04:00::	man	0:11
2	of	wf	IN	of	_	ignore	12:14
3	operations	wf	NNS	operation%1|operations%1	operation%1:04:07::	man	15:25
4	;	wf	punc	_	_	ignore	25:26

# text = they regretted the closure of the day care center
# id = 00229260-n-2
# type = ex
1	they	wf	_	they	_	ignore	0:4
2	regretted	wf	_	regret%2	_	un	5:14
3	the	wf	_	the	_	ignore	15:18
4	closure	wf	_	closure%1|closure%2	closure%1:04:00::	auto	19:26
5	of	wf	_	of	_	ignore	27:29
6	the	wf	_	the	_	ignore	30:33
7	day	wf	_	day%1	_	un	34:37
8	care	wf	_	care%1|care%2	_	un	38:42
9	center	wf	_	center%1|center%2|center%3	_	un	43:49

# text = a deliberate termination of pregnancy
# id = 00231161-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	deliberate	wf	JJ	deliberate%2|deliberate%3	_	un	2:12
3	termination	wf	NN	termination%1	termination%1:04:00::	man	13:24
4	of	wf	IN	of	_	ignore	25:27
5	pregnancy	wf	NN	pregnancy%1	pregnancy%1:26:00::	auto	28:37

# text = constriction of a body part so as to cut off the flow of blood or other fluid; 
# id = 00227264-n-1
# type = def
1	constriction	wf	NN	constriction%1	constriction%1:04:00::	man	0:12
2	of	wf	IN	of	_	ignore	13:15
3	a	wf	DT	a	_	ignore	16:17
4	_	glob|a	_	body_part%1	body_part%1:08:00::	auto	_
5	body	cf|a	NN	body%1|body%2	_	un	18:22
6	part	cf|a	NN	part%1|part%2|part%4	_	un	23:27
7	so	wf	RB	so%1|so%4	_	un	28:30
8	as	wf	IN	as	_	ignore	31:33
9	to	wf	TO	to	_	ignore	34:36
10	_	glob|b	_	cut_off%2|cut_off%3	cut_off%2:32:00::	man	_
11	cut	cf|b	VB	cut%1|cut%2|cut%3	_	un	37:40
12	off	cf|b	IN	off%2|off%3|off%4	_	un	41:44
13	the	wf	DT	the	_	ignore	45:48
14	flow	wf	NN	flow%1|flow%2	_	un	49:53
15	of	wf	IN	of	_	ignore	54:56
16	blood	wf	NN	blood%1|blood%2	blood%1:08:00::	man	57:62
17	or	wf	CC	or	_	ignore	63:65
18	other	wf	JJ	other%3	_	un	66:71
19	fluid	wf	NN	fluid%1|fluid%3	fluid%1:27:02::	man	72:77
20	;	wf	punc	_	_	ignore	77:78

# text = strangulation of the intestine
# id = 00227264-n-2
# type = ex
1	strangulation	wf	_	strangulation%1	strangulation%1:04:02::	auto	0:13
2	of	wf	_	of	_	ignore	14:16
3	the	wf	_	the	_	ignore	17:20
4	intestine	wf	_	intestine%1	_	un	21:30

# text = the act of killing (an animal or person) in order to propitiate a deity
# id = 00227595-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	act%1:03:00::	man	4:7
3	of	wf	IN	of	_	ignore	8:10
4	killing	wf	VBG	killing%1|kill%2|killing%3	kill%2:35:00::	man	11:18
5	(	wf	punc	_	_	ignore	19:20
6	an	wf	DT	an	_	ignore	20:22
7	animal	wf	NN	animal%1|animal%3	animal%1:03:00::	man	23:29
8	or	wf	CC	or	_	ignore	30:32
9	person	wf	NN	person%1	person%1:03:00::	man	33:39
10	)	wf	punc	_	_	ignore	39:40
11	in	wf	IN	in	_	ignore	41:43
12	order	wf	NN	order%1|order%2	_	ignore	44:49
13	to	wf	TO	to	_	ignore	50:52
14	propitiate	wf	VB	propitiate%2	propitiate%2:32:00::	auto	53:63
15	a	wf	DT	a	_	ignore	64:65
16	deity	wf	NN	deity%1	deity%1:18:00::	auto	66:71

# text = a natural loss of the products of conception
# id = 00230475-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	natural	wf	JJ	natural%1|natural%3	_	un	2:9
3	loss	wf	NN	loss%1	_	un	10:14
4	of	wf	IN	of	_	ignore	15:17
5	the	wf	DT	the	_	ignore	18:21
6	products	wf	NNS	product%1	product%1:06:00::	man	22:30
7	of	wf	IN	of	_	ignore	31:33
8	conception	wf	NN	conception%1	conception%1:04:01::	man	34:44

# text = the act of laying off an employee or a work force
# id = 00229814-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	_	glob|b	_	lay_off%2	lay_off%2:41:00::	man	_
5	laying	cf|b	VBG	laying%1|lay%2	_	un	11:17
6	off	cf|b	IN	off%2|off%3|off%4	_	un	18:21
7	an	wf	DT	an	_	ignore	22:24
8	employee	wf	NN	employee%1	employee%1:18:00::	auto	25:33
9	or	wf	CC	or	_	ignore	34:36
10	a	wf	DT	a	_	ignore	37:38
11	_	glob|a	_	workforce%1	workforce%1:14:00::	auto	_
12	work	cf|a	NN	work%1|work%2	_	un	39:43
13	force	cf|a	NN	force%1|force%2	_	un	44:49

# text = repeated spontaneous abortion (often for no known reason)
# id = 00230703-n-1
# type = def
1	repeated	wf	JJ	repeat%2|repeated%3	repeated%5:00:00:continual:00	man	0:8
2	_	glob|a	_	spontaneous_abortion%1	spontaneous_abortion%1:04:00::	auto	_
3	spontaneous	cf|a	JJ	spontaneous%3	_	un	9:20
4	abortion	cf|a	NN	abortion%1	_	un	21:29
5	(	wf	punc	_	_	ignore	30:31
6	often	wf	RB	often%4	_	ignore	31:36
7	for	wf	IN	for	_	ignore	37:40
8	no	wf	DT	no%1|no%3|no%4	_	un	41:43
9	known	wf	JJ	know%2|known%3	known%3:00:00::	man	44:49
10	reason	wf	NN	reason%1|reason%2	reason%1:10:01::	man	50:56
11	)	wf	punc	_	_	ignore	56:57

# text = act of closing down a bank because of a fiscal emergency or failure
# id = 00229688-n-1
# type = def
1	act	wf	NN	act%1|act%2	_	un	0:3
2	of	wf	IN	of	_	ignore	4:6
3	_	glob|a	_	close_down%2	close_down%2:41:00::	man	_
4	closing	cf|a	VBG	closing%1|close%2|closing%3	_	un	7:14
5	down	cf|a	RP	down%1|down%2|down%3|down%4	_	un	15:19
6	a	wf	DT	a	_	ignore	20:21
7	bank	wf	NN	bank%1|bank%2	bank%1:14:00::	man	22:26
8	because	wf	IN	because	_	ignore	27:34
9	of	wf	IN	of	_	ignore	35:37
10	a	wf	DT	a	_	ignore	38:39
11	fiscal	wf	JJ	fiscal%3	fiscal%3:01:00::	auto	40:46
12	emergency	wf	NN	emergency%1	emergency%1:11:00::	man	47:56
13	or	wf	CC	or	_	ignore	57:59
14	failure	wf	NN	failure%1	failure%1:26:02::	man	60:67

# text = the act of destroying a fetus
# id = 00231315-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	destroying	wf	VBG	destroy%2	_	un	11:21
5	a	wf	DT	a	_	ignore	22:23
6	fetus	wf	NN	fetus%1	fetus%1:05:00::	auto	24:29

# text = termination of pregnancy without expulsion of all of the products of conception
# id = 00230997-n-1
# type = def
1	termination	wf	NN	termination%1	termination%1:04:00::	man	0:11
2	of	wf	IN	of	_	ignore	12:14
3	pregnancy	wf	NN	pregnancy%1	pregnancy%1:26:00::	auto	15:24
4	without	wf	IN	without	_	ignore	25:32
5	expulsion	wf	NN	expulsion%1	expulsion%1:04:00::	man	33:42
6	of	wf	IN	of	_	ignore	43:45
7	all	wf	DT	all%3|all%4	_	un	46:49
8	of	wf	IN	of	_	ignore	50:52
9	the	wf	DT	the	_	ignore	53:56
10	products	wf	NNS	product%1	product%1:06:00::	man	57:65
11	of	wf	IN	of	_	ignore	66:68
12	conception	wf	NN	conception%1	conception%1:04:01::	man	69:79

# text = the appearance of symptoms that signal the impending loss of the products of conception
# id = 00230824-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	appearance	wf	NN	appearance%1	appearance%1:11:00::	man	4:14
3	of	wf	IN	of	_	ignore	15:17
4	symptoms	wf	NNS	symptom%1	symptom%1:26:00::	man	18:26
5	that	wf	WDT	that	_	ignore	27:31
6	signal	wf	VB	signal%1|signal%2|signal%3	_	un	32:38
7	the	wf	DT	the	_	ignore	39:42
8	impending	wf	JJ	impend%2|impending%3	impending%5:00:00:close:01	man	43:52
9	loss	wf	NN	loss%1	_	un	53:57
10	of	wf	IN	of	_	ignore	58:60
11	the	wf	DT	the	_	ignore	61:64
12	products	wf	NNS	product%1	product%1:06:00::	man	65:73
13	of	wf	IN	of	_	ignore	74:76
14	conception	wf	NN	conception%1	conception%1:04:01::	man	77:87

# text = cancellation of civil rights
# id = 00232765-n-1
# type = def
1	cancellation	wf	NN	cancellation%1	cancellation%1:04:00::	man	0:12
2	of	wf	IN	of	_	ignore	13:15
3	_	glob|a	_	civil_right%1	civil_right%1:07:00::	auto	_
4	civil	cf|a	JJ	civil%3	_	un	16:21
5	rights	cf|a	NNS	right%1|right%2	_	un	22:28

# text = a legally induced abortion for medical reasons (as when the mother's life is threatened)
# id = 00231412-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	legally	wf	RB	legally%4	legally%4:02:03::	man	2:9
3	_	glob|a	_	induced_abortion%1	induced_abortion%1:04:00::	auto	_
4	induced	cf|a	JJ	induce%2|induced%3	_	un	10:17
5	abortion	cf|a	NN	abortion%1	_	un	18:26
6	for	wf	IN	for	_	ignore	27:30
7	medical	wf	JJ	medical%1|medical%3	medical%3:00:00::	man	31:38
8	reasons	wf	NNS	reason%1|reason%2	reason%1:10:01::	man	39:46
9	(	wf	punc	_	_	ignore	47:48
10	as	wf	RB	as	_	ignore	48:50
11	when	wf	WRB	when	_	ignore	51:55
12	the	wf	DT	the	_	ignore	56:59
13	mother's	wf	NN	mother%1	mother%1:18:00::	man	60:68
14	life	wf	NN	life%1	_	un	69:73
15	is	wf	VBZ	i%1|be%2	_	un	74:76
16	threatened	wf	VBN	threaten%2|threatened%3	threaten%2:42:00::	man	77:87
17	)	wf	punc	_	_	ignore	87:88

# text = gradually ceasing to be visible
# id = 00230172-n-1
# type = def
1	gradually	wf	RB	gradually%4	gradually%4:02:00::	auto	0:9
2	ceasing	wf	VBG	cease%2	cease%2:42:13::	man	10:17
3	to	wf	TO	to	_	ignore	18:20
4	be	wf	VB	be%2	_	un	21:23
5	visible	wf	JJ	visible%3	_	un	24:31

# text = the act of abrogating; an official or legal cancellation
# id = 00231887-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	abrogating	wf	VBG	abrogate%2	abrogate%2:41:00::	auto	11:21
5	;	wf	punc	_	_	ignore	21:22
6	an	wf	DT	an	_	ignore	23:25
7	official	wf	JJ	official%1|official%3	official%3:00:00::	man	26:34
8	or	wf	CC	or	_	ignore	35:37
9	legal	wf	JJ	legal%3	legal%3:00:00::	man	38:43
10	cancellation	wf	NN	cancellation%1	cancellation%1:04:00::	man	44:56

# text = action intended to nullify the effects of some previous action
# id = 00233386-n-1
# type = def
1	action	wf	NN	action%1|action%2	action%1:04:02::	man	0:6
2	intended	wf	VBN	intend%2|intended%3	_	un	7:15
3	to	wf	TO	to	_	ignore	16:18
4	nullify	wf	VB	nullify%2	nullify%2:30:00::	man	19:26
5	the	wf	DT	the	_	ignore	27:30
6	effects	wf	NNS	effect%1|effects%1|effect%2	_	un	31:38
7	of	wf	IN	of	_	ignore	39:41
8	some	wf	DT	some	_	ignore	42:46
9	previous	wf	JJ	previous%3	previous%5:00:00:preceding:00	man	47:55
10	action	wf	NN	action%1|action%2	action%1:04:02::	man	56:62

# text = complete and abrupt withdrawal of all addictive drugs or anything else on which you have become dependent; 
# id = 00229034-n-1
# type = def
1	complete	wf	JJ	complete%2|complete%3	complete%3:00:00::	man	0:8
2	and	wf	CC	and	_	ignore	9:12
3	abrupt	wf	JJ	abrupt%3	abrupt%5:00:00:sudden:00	man	13:19
4	withdrawal	wf	NN	withdrawal%1	_	un	20:30
5	of	wf	IN	of	_	ignore	31:33
6	all	wf	DT	all%3|all%4	_	un	34:37
7	addictive	wf	JJ	addictive%3	addictive%3:00:00::	auto	38:47
8	drugs	wf	NNS	drug%1|drug%2	drug%1:06:00::	man	48:53
9	or	wf	CC	or	_	ignore	54:56
10	anything	wf	PRP	anything	_	ignore	57:65
11	else	wf	RB	else	_	un	66:70
12	on	wf	IN	on	_	ignore	71:73
13	which	wf	WDT	which	_	ignore	74:79
14	you	wf	PRP	you	_	ignore	80:83
15	have	wf	VBP	have%1|have%2	_	un	84:88
16	become	wf	VBN	become%2	_	un	89:95
17	dependent	wf	JJ	dependent%1|dependent%3	_	un	96:105
18	;	wf	punc	_	_	ignore	105:106

# text = he quit smoking cold turkey
# id = 00229034-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	quit	wf	_	quit%2	_	un	3:7
3	smoking	wf	_	smoking%1|smoke%2|smoking%3	_	un	8:15
4	_	glob|a	_	cold_turkey%1	cold_turkey%1:04:00::	auto	_
5	cold	cf|a	_	cold%1|cold%3	_	un	16:20
6	turkey	cf|a	_	turkey%1	_	un	21:27

# text = she quit her job cold turkey
# id = 00229034-n-3
# type = ex
1	she	wf	_	she	_	ignore	0:3
2	quit	wf	_	quit%2	_	un	4:8
3	her	wf	_	her	_	ignore	9:12
4	job	wf	_	job%1|job%2	_	un	13:16
5	_	glob|b	_	cold_turkey%1	cold_turkey%1:04:00::	auto	_
6	cold	cf|b	_	cold%1|cold%3	_	un	17:21
7	turkey	cf|b	_	turkey%1	_	un	22:28

# text = the act of nullifying; making null and void; counteracting or overriding the effect or force of something
# id = 00231567-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	nullifying	wf	VBG	nullify%2	nullify%2:41:00::	man	11:21
5	;	wf	punc	_	_	ignore	21:22
6	making	wf	VBG	making%1|make%2	make%2:30:00::	man	23:29
7	null	wf	JJ	null%1|null%3	null%5:00:00:invalid:00	man	30:34
8	and	wf	CC	and	_	ignore	35:38
9	void	wf	JJ	void%1|void%2|void%3	void%5:00:00:invalid:00	man	39:43
10	;	wf	punc	_	_	ignore	43:44
11	counteracting	wf	VBG	counteract%2	counteract%2:41:03::	man	45:58
12	or	wf	CC	or	_	ignore	59:61
13	overriding	wf	VBG	override%2|overriding%3	override%2:31:00::	man	62:72
14	the	wf	DT	the	_	ignore	73:76
15	effect	wf	NN	effect%1|effect%2	_	un	77:83
16	or	wf	CC	or	_	ignore	84:86
17	force	wf	NN	force%1|force%2	_	un	87:92
18	of	wf	IN	of	_	ignore	93:95
19	something	wf	PRP	something	_	ignore	96:105

# text = the act of extinguishing; causing to stop burning; 
# id = 00229934-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	extinguishing	wf	VBG	extinguishing%1|extinguish%2	_	un	11:24
5	;	wf	punc	_	_	ignore	24:25
6	causing	wf	VBG	causing%1|cause%2	_	un	26:33
7	to	wf	TO	to	_	ignore	34:36
8	stop	wf	VB	stop%1|stop%2	stop%2:42:00::	man	37:41
9	burning	wf	VBG	burning%1|burn%2|burning%3	_	un	42:49
10	;	wf	punc	_	_	ignore	49:50

# text = the extinction of the lights
# id = 00229934-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	extinction	wf	_	extinction%1	extinction%1:04:01::	auto	4:14
3	of	wf	_	of	_	ignore	15:17
4	the	wf	_	the	_	ignore	18:21
5	lights	wf	_	light%1|light%2	_	un	22:28

# text = a spasm of the cardiac sphincter (between the esophagus and the stomach); if the cardiac sphincter does not relax during swallowing the passage of food into the stomach is obstructed
# id = 00226711-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	spasm	wf	NN	spasm%1	spasm%1:04:00::	man	2:7
3	of	wf	IN	of	_	ignore	8:10
4	the	wf	DT	the	_	ignore	11:14
5	_	glob|a	_	cardiac_sphincter%1	cardiac_sphincter%1:08:00::	auto	_
6	cardiac	cf|a	JJ	cardiac%3	_	un	15:22
7	sphincter	cf|a	NN	sphincter%1	_	un	23:32
8	(	wf	punc	_	_	ignore	33:34
9	between	wf	IN	between%4	_	un	34:41
10	the	wf	DT	the	_	ignore	42:45
11	esophagus	wf	NN	esophagus%1	esophagus%1:08:00::	auto	46:55
12	and	wf	CC	and	_	ignore	56:59
13	the	wf	DT	the	_	ignore	60:63
14	stomach	wf	NN	stomach%1|stomach%2	stomach%1:08:00::	man	64:71
15	)	wf	punc	_	_	ignore	71:72
16	;	wf	punc	_	_	ignore	72:73
17	if	wf	IN	if	_	ignore	74:76
18	the	wf	DT	the	_	ignore	77:80
19	_	glob|b	_	cardiac_sphincter%1	cardiac_sphincter%1:08:00::	auto	_
20	cardiac	cf|b	JJ	cardiac%3	_	un	81:88
21	sphincter	cf|b	NN	sphincter%1	_	un	89:98
22	does	wf	VBZ	do%1|doe%1|do%2	_	un	99:103
23	not	wf	RB	not%4	not%4:02:00::	auto	104:107
24	relax	wf	VB	relax%2	_	un	108:113
25	during	wf	IN	during	_	ignore	114:120
26	swallowing	wf	VBG	swallow%2	swallow%2:34:00::	man	121:131
27	the	wf	DT	the	_	ignore	132:135
28	passage	wf	NN	passage%1	passage%1:11:00::	man	136:143
29	of	wf	IN	of	_	ignore	144:146
30	food	wf	NN	food%1	_	un	147:151
31	into	wf	IN	into	_	ignore	152:156
32	the	wf	DT	the	_	ignore	157:160
33	stomach	wf	NN	stomach%1|stomach%2	stomach%1:08:00::	man	161:168
34	is	wf	VBZ	i%1|be%2	_	un	169:171
35	obstructed	wf	VBN	obstruct%2|obstructed%3	obstruct%2:35:00::	man	172:182

# text = the act of cancelling from an account a bad debt or a worthless asset
# id = 00232604-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
