33	10/107/wsd-107900
33rd	10/108/wsd-108000
34	10/107/wsd-107900
34th	10/108/wsd-108000
35	10/107/wsd-107900
35th	10/108/wsd-108000
36	10/107/wsd-107900
36th	10/108/wsd-108000
37	10/107/wsd-107900
37th	10/108/wsd-108000
38	10/107/wsd-107900
38th	10/108/wsd-108000
39	10/107/wsd-107900
39th	10/108/wsd-108000
3rd	10/108/wsd-108000
4	10/107/wsd-107800
4-dimensional	09/099/wsd-099500
4-membered	10/104/wsd-104100
40	10/107/wsd-107900
400	10/108/wsd-108000
400th	10/108/wsd-108100
40th	10/108/wsd-108000
41	10/107/wsd-107900
41st	10/108/wsd-108000
42	10/107/wsd-107900
42nd	10/108/wsd-108000
43	10/107/wsd-107900
43rd	10/108/wsd-108000
44	10/107/wsd-107900
44th	10/108/wsd-108000
45	10/107/wsd-107900
45th	10/108/wsd-108000
46	10/107/wsd-107900
46th	10/108/wsd-108000
47	10/107/wsd-107900
47th	10/108/wsd-108000
48	10/107/wsd-107900
48th	10/108/wsd-108000
49	10/107/wsd-107900
49th	10/108/wsd-108000
4th	10/108/wsd-108000
5	10/107/wsd-107800
5-membered	10/104/wsd-104100
50	10/107/wsd-107900
500	10/108/wsd-108000
500th	10/108/wsd-108100
50th	10/108/wsd-108000
51	10/107/wsd-107900
52	10/107/wsd-107900
53	10/107/wsd-107900
54	10/107/wsd-107900
55	10/107/wsd-107900
55th	10/108/wsd-108000
56	10/107/wsd-107900
57	10/107/wsd-107900
58	10/107/wsd-107900
59	10/107/wsd-107900
5th	10/108/wsd-108000
6	10/107/wsd-107800
6-membered	10/104/wsd-104100
60	10/107/wsd-107900
60th	10/108/wsd-108000
61	10/107/wsd-107900
62	10/107/wsd-107900
63	10/107/wsd-107900
64	10/107/wsd-107900
64th	10/108/wsd-108000
65	10/107/wsd-107900
65th	10/108/wsd-108000
66	10/107/wsd-107900
67	10/107/wsd-107900
68	10/107/wsd-107900
69	10/107/wsd-107900
6th	10/108/wsd-108000
7	10/107/wsd-107800
7-membered	10/104/wsd-104100
70	10/107/wsd-107900
70th	10/108/wsd-108000
71	10/107/wsd-107900
72	10/107/wsd-107900
73	10/107/wsd-107900
74	10/107/wsd-107900
75	10/107/wsd-107900
75th	10/108/wsd-108000
76	10/107/wsd-107900
77	10/107/wsd-107900
78	10/107/wsd-107900
79	10/107/wsd-107900
7th	10/108/wsd-108000
8	10/107/wsd-107800
8-membered	10/104/wsd-104100
80	10/107/wsd-107900
80th	10/108/wsd-108000
81	10/107/wsd-107900
82	10/107/wsd-107900
83	10/107/wsd-107900
84	10/107/wsd-107900
85	10/107/wsd-107900
85th	10/108/wsd-108000
86	10/107/wsd-107900
87	10/107/wsd-107900
88	10/107/wsd-107900
89	10/107/wsd-107900
8th	10/108/wsd-108000
9	10/107/wsd-107800
9-membered	10/104/wsd-104100
90	10/107/wsd-107900
90th	10/108/wsd-108000
91	10/107/wsd-107900
92	10/107/wsd-107900
93	10/107/wsd-107900
94	10/107/wsd-107900
95	10/107/wsd-107900
95th	10/108/wsd-108000
96	10/107/wsd-107900
97	10/107/wsd-107900
98	10/107/wsd-107900
99	10/107/wsd-107900
9th	10/108/wsd-108000
a-ok	10/102/wsd-102000
a-okay	10/102/wsd-102000
a-one	10/108/wsd-108800
a.m.	09/096/wsd-096500
a_cappella	10/108/wsd-108300
a_couple_of	10/104/wsd-104400
a_few	10/104/wsd-104400
a_la_carte	10/109/wsd-109400
a_la_mode	10/101/wsd-101100
a_posteriori	09/096/wsd-096600	10/100/wsd-100500
a_priori	09/096/wsd-096600	10/100/wsd-100600
abactinal	10/105/wsd-105000
abandoned	10/103/wsd-103000
abashed	09/098/wsd-098800
abasic	11/110/wsd-110300
abatable	10/108/wsd-108500
abatic	11/110/wsd-110300
abaxial	09/095/wsd-095800
abbatial	11/110/wsd-110300
abbreviated	10/103/wsd-103700
abdicable	10/109/wsd-109900
abdominal	11/112/wsd-112600
abdominous	10/101/wsd-101200
abdominovesical	11/110/wsd-110300
abducent	09/095/wsd-095800
abducting	09/095/wsd-095800
abecedarian	09/096/wsd-096400
aberdonian	11/110/wsd-110300
aberrant	10/104/wsd-104600
abeyant	09/096/wsd-096000
abhorrent	10/104/wsd-104700
abiding	10/105/wsd-105500
abient	11/110/wsd-110300
abiogenetic	11/110/wsd-110300
abject	10/100/wsd-100800	10/100/wsd-100200	10/101/wsd-101600	10/102/wsd-102600
abkhaz	11/110/wsd-110300
abkhazian	11/110/wsd-110300
ablated	10/100/wsd-100700
ablative	09/096/wsd-096100	11/113/wsd-113300
ablaze	09/098/wsd-098500	10/105/wsd-105300	09/097/wsd-097300	09/098/wsd-098100
able	09/097/wsd-097500	10/101/wsd-101400	09/098/wsd-098700	09/095/wsd-095800
able-bodied	10/101/wsd-101400
abloom	10/104/wsd-104000
ablutionary	10/107/wsd-107400
abnaki	11/110/wsd-110300
abnormal	10/104/wsd-104600	10/104/wsd-104300
abolishable	09/099/wsd-099900
abolitionary	11/113/wsd-113900
abomasal	11/113/wsd-113900
abominable	10/103/wsd-103800	10/102/wsd-102000
aboral	10/105/wsd-105000
aboriginal	10/100/wsd-100300	11/110/wsd-110300	10/101/wsd-101500
abortifacient	09/097/wsd-097600
abortive	10/101/wsd-101800
aboulic	10/104/wsd-104500
abounding	09/095/wsd-095900
about	09/096/wsd-096000
above	09/096/wsd-096500
above-mentioned	09/096/wsd-096500
above-named	09/096/wsd-096500
aboveboard	10/108/wsd-108700
aboveground	10/109/wsd-109500
abranchial	10/101/wsd-101900
abranchiate	10/101/wsd-101900
abranchious	10/101/wsd-101900
abrasive	10/108/wsd-108200	09/096/wsd-096300
abreast	10/103/wsd-103000
abridged	09/095/wsd-095800
abroach	10/104/wsd-104900
abroad	10/101/wsd-101500
abrupt	09/099/wsd-099400	10/102/wsd-102100	10/108/wsd-108500
abruptly-pinnate	10/107/wsd-107800
abscessed	10/107/wsd-107400
absent	10/106/wsd-106000	09/096/wsd-096700	10/100/wsd-100900
absentminded	09/096/wsd-096700
absolute	09/099/wsd-099800	09/098/wsd-098800	09/096/wsd-096300	09/095/wsd-095900	10/100/wsd-100700
absolutist	11/113/wsd-113900
absolutistic	11/113/wsd-113900
absolved	10/103/wsd-103000
absolvitory	10/100/wsd-100900
absorbable	09/095/wsd-095900
absorbed	09/096/wsd-096700	10/106/wsd-106800
absorbefacient	09/095/wsd-095900
absorbent	09/095/wsd-095900
absorbing	10/103/wsd-103200
absorptive	09/095/wsd-095900
abstemious	09/095/wsd-095900	10/109/wsd-109100
abstentious	09/095/wsd-095900
abstinent	09/095/wsd-095900
abstract	10/106/wsd-106700	10/100/wsd-100600	09/095/wsd-095900
abstracted	09/096/wsd-096700
abstractionist	10/106/wsd-106700
abstractive	10/100/wsd-100600
abstruse	10/100/wsd-100800
absurd	10/103/wsd-103600	11/110/wsd-110100
abulic	10/104/wsd-104500
abundant	09/095/wsd-095900
abused	10/109/wsd-109700	09/095/wsd-095900
abusive	10/102/wsd-102200	10/104/wsd-104700
abuzz	10/106/wsd-106400
abysmal	10/104/wsd-104100	09/099/wsd-099700
abyssal	11/112/wsd-112800	09/099/wsd-099700
academic	11/110/wsd-110300	10/100/wsd-100600	10/107/wsd-107200
acanthoid	10/105/wsd-105800
acanthotic	11/110/wsd-110300
acanthous	10/105/wsd-105800
acapnial	11/110/wsd-110300
acapnic	11/110/wsd-110300
acapnotic	11/110/wsd-110300
acarpellous	09/097/wsd-097600
acarpelous	09/097/wsd-097600
acarpous	10/101/wsd-101800
acatalectic	09/097/wsd-097600
acaudal	09/097/wsd-097600
acaudate	09/097/wsd-097600
acaulescent	09/097/wsd-097600
accelerando	10/109/wsd-109900
accelerated	10/101/wsd-101200
accelerative	10/109/wsd-109900
acceleratory	10/109/wsd-109900
accented	10/108/wsd-108700
accentual	11/113/wsd-113900	10/108/wsd-108500
acceptable	10/108/wsd-108600	10/101/wsd-101400	10/102/wsd-102000	09/095/wsd-095900
acceptant	10/106/wsd-106700
accepted	09/096/wsd-096000
accepting	09/096/wsd-096200
acceptive	10/106/wsd-106700	09/096/wsd-096200
accessary	10/108/wsd-108900
accessible	09/098/wsd-098800	09/095/wsd-095900	09/096/wsd-096800	09/096/wsd-096500
accessional	11/113/wsd-113900
accessorial	10/100/wsd-100800
accessory	10/108/wsd-108900
accident-prone	10/102/wsd-102900
accidental	10/103/wsd-103100
accipitrine	11/113/wsd-113900
acclivitous	10/109/wsd-109600
accommodating	10/102/wsd-102400	09/095/wsd-095900
accommodational	11/113/wsd-113900
accommodative	09/096/wsd-096100	09/098/wsd-098700	09/095/wsd-095900
accompanied	10/108/wsd-108300
accompanying	09/096/wsd-096500
accomplishable	10/105/wsd-105800
accomplished	10/107/wsd-107500	09/098/wsd-098800	10/108/wsd-108100
accordant	09/099/wsd-099000	09/098/wsd-098900
according	09/098/wsd-098500	09/098/wsd-098900
accountable	10/106/wsd-106800
accoutered	10/101/wsd-101800
accoutred	10/101/wsd-101800
accredited	09/096/wsd-096800
accretionary	10/109/wsd-109900
accretive	10/109/wsd-109900
accrued	10/100/wsd-100700
acculturational	11/113/wsd-113900
acculturative	11/113/wsd-113900
accumbent	10/102/wsd-102600
accumulated	10/100/wsd-100700
accumulative	09/096/wsd-096100	09/096/wsd-096000
accurate	09/099/wsd-099300	09/095/wsd-095900
accursed	09/099/wsd-099600
accurst	09/099/wsd-099600
accusative	11/112/wsd-112100	10/100/wsd-100900
accusatorial	11/113/wsd-113300
accusatory	10/100/wsd-100900
accusing	10/100/wsd-100900
accusive	10/100/wsd-100900
accustomed	09/098/wsd-098600	09/095/wsd-095900
ace	10/108/wsd-108800
acellular	09/097/wsd-097700
acentric	11/113/wsd-113900	09/098/wsd-098900
acephalous	10/102/wsd-102300
acerate	10/107/wsd-107700
acerb	10/109/wsd-109000	10/105/wsd-105700
acerbic	10/109/wsd-109000	10/105/wsd-105700
acerose	10/107/wsd-107700
acervate	11/110/wsd-110300
acetabular	09/098/wsd-098800
acetic	11/113/wsd-113200
acetonic	11/110/wsd-110300
acetose	10/109/wsd-109000
acetous	10/109/wsd-109000
acetylenic	11/110/wsd-110300
acetylic	11/110/wsd-110300
achaean	11/110/wsd-110300
achenial	11/110/wsd-110300
acheronian	09/097/wsd-097400
acherontic	09/097/wsd-097400
achievable	10/105/wsd-105800
aching	10/105/wsd-105200
achlamydeous	09/097/wsd-097900
achlorhydric	11/110/wsd-110300
achondritic	11/110/wsd-110300	09/097/wsd-097900
achondroplastic	11/112/wsd-112300
achromatic	09/098/wsd-098000
achromatinic	11/110/wsd-110900
achromatous	09/098/wsd-098100
achromic	09/098/wsd-098100
achromous	09/098/wsd-098100
achy	10/105/wsd-105200
acicular	10/107/wsd-107700
aciculate	11/110/wsd-110300
acid	10/109/wsd-109000	09/096/wsd-096000	10/105/wsd-105700
acid-fast	10/105/wsd-105600
acid-forming	09/096/wsd-096000
acid-loving	09/096/wsd-096000
acid-tasting	10/109/wsd-109100
acidic	10/109/wsd-109000	09/096/wsd-096000
acidimetric	11/110/wsd-110300
acidophilic	09/096/wsd-096000
acidophilous	09/096/wsd-096000
acidotic	11/110/wsd-110300
acidulent	10/109/wsd-109000
acidulous	10/109/wsd-109000
aciduric	09/096/wsd-096000
acinar	11/110/wsd-110300
acinic	11/110/wsd-110300
acinose	11/110/wsd-110300
acinous	11/110/wsd-110300
acknowledgeable	10/102/wsd-102800
acknowledged	09/096/wsd-096000	10/106/wsd-106400
acned	09/097/wsd-097200
acneiform	11/110/wsd-110300
acold	10/102/wsd-102700
acorn-shaped	10/107/wsd-107600
acoustic	11/112/wsd-112100
acoustical	11/112/wsd-112100
acquainted	10/101/wsd-101100
acquiescent	10/104/wsd-104700
acquirable	09/096/wsd-096800
acquired	10/103/wsd-103000
acquisitive	09/096/wsd-096000
acquitted	10/103/wsd-103000
acrid	10/109/wsd-109100	10/105/wsd-105700
acrimonious	09/096/wsd-096400
acritical	09/099/wsd-099500
acrobatic	09/096/wsd-096000
acrocarpous	11/110/wsd-110200
acrocentric	11/113/wsd-113900
acrogenic	11/110/wsd-110300
acrogenous	11/110/wsd-110300
acromegalic	10/107/wsd-107600
acronymic	11/112/wsd-112100
acronymous	11/112/wsd-112100
acropetal	09/096/wsd-096000
acrophobic	09/096/wsd-096200
acroscopic	09/095/wsd-095800
across-the-board	09/098/wsd-098800
actable	10/100/wsd-100200
actinal	10/105/wsd-105000
acting	10/105/wsd-105500
actinic	11/113/wsd-113200
actinoid	10/109/wsd-109000
actinometric	11/110/wsd-110300
actinometrical	11/110/wsd-110300
actinomorphic	10/109/wsd-109000
actinomorphous	10/109/wsd-109000
actinomycetal	11/110/wsd-110300
actinomycetous	11/110/wsd-110300
actinomycotic	11/110/wsd-110300
actionable	10/103/wsd-103300
activated	09/096/wsd-096000	10/106/wsd-106400	10/106/wsd-106500
activating	09/097/wsd-097600
active	09/096/wsd-096100	10/104/wsd-104100	09/096/wsd-096000	10/104/wsd-104900	10/100/wsd-100900
activist	09/096/wsd-096000
activistic	09/096/wsd-096000
actual	09/096/wsd-096100	10/106/wsd-106400	10/109/wsd-109500	09/099/wsd-099500
actuarial	11/112/wsd-112600
actuated	10/104/wsd-104400
actuating	09/097/wsd-097600
acuate	10/105/wsd-105800
aculeate	11/110/wsd-110300
aculeated	11/110/wsd-110300
acuminate	10/107/wsd-107700
acute	10/100/wsd-100300	09/096/wsd-096100	10/105/wsd-105400	09/099/wsd-099400	10/105/wsd-105800
acyclic	09/099/wsd-099600
ad-lib	10/106/wsd-106000	10/108/wsd-108100
ad_hoc	10/101/wsd-101900	10/105/wsd-105700
ad_hominem	10/105/wsd-105500
adactylous	11/110/wsd-110300
adagio	10/101/wsd-101200
adamant	10/101/wsd-101400
adamantine	10/101/wsd-101400	11/110/wsd-110300	10/102/wsd-102100
adaptable	10/101/wsd-101400
adaptational	09/096/wsd-096100
adaptative	09/096/wsd-096100
adapted	10/104/wsd-104300
adaptive	09/096/wsd-096100
adaxial	09/095/wsd-095800
addable	09/096/wsd-096100
addible	09/096/wsd-096100
addicted	09/096/wsd-096100
addictive	09/096/wsd-096100
additional	09/096/wsd-096100
additive	10/103/wsd-103600	09/096/wsd-096100
addlebrained	09/098/wsd-098300
addled	10/101/wsd-101700	09/098/wsd-098300
addlepated	09/098/wsd-098300
addressable	09/096/wsd-096800
addressed	09/096/wsd-096100
adducent	09/095/wsd-095800
adducting	09/095/wsd-095800
adductive	09/095/wsd-095800
adenocarcinomatous	11/110/wsd-110300
adenoid	11/110/wsd-110300
adenoidal	11/110/wsd-110300	10/102/wsd-102500
adept	10/108/wsd-108100
adequate	10/108/wsd-108800	09/096/wsd-096100	10/107/wsd-107200
adequate_to	09/096/wsd-096100
adherent	09/096/wsd-096100
adhesive	09/096/wsd-096100
adiabatic	10/100/wsd-100000
adient	11/110/wsd-110300
adipose	10/101/wsd-101300
adjacent	09/099/wsd-099000	09/098/wsd-098300
adjectival	11/112/wsd-112600
adjective	11/112/wsd-112600	09/096/wsd-096100
adjudicative	11/110/wsd-110300
adjudicatory	11/110/wsd-110300
adjunct	10/100/wsd-100200	10/108/wsd-108900
adjunctive	09/099/wsd-099000
adjuratory	09/099/wsd-099800
adjustable	09/097/wsd-097700	10/101/wsd-101500
adjusted	10/105/wsd-105000	09/097/wsd-097800
adjustive	09/096/wsd-096100
adjuvant	10/102/wsd-102400	10/108/wsd-108900
administrable	10/103/wsd-103900
administrative	11/112/wsd-112400
admirable	10/100/wsd-100800	10/105/wsd-105800
admired	10/103/wsd-103800
admissible	10/105/wsd-105500
admissive	10/106/wsd-106700
admittable	10/105/wsd-105500
admittible	10/105/wsd-105500
admonishing	10/101/wsd-101300
admonitory	10/101/wsd-101300	10/105/wsd-105500
adnate	10/109/wsd-109600
adnexal	11/110/wsd-110300
adolescent	10/104/wsd-104000	11/110/wsd-110300	10/104/wsd-104900
adonic	11/110/wsd-110300	10/106/wsd-106900
adoptable	09/096/wsd-096100
adopted	10/101/wsd-101500
adoptive	10/103/wsd-103500	10/101/wsd-101500
adorable	10/103/wsd-103800
adored	10/103/wsd-103800
adoring	10/103/wsd-103800	10/106/wsd-106900
adorned	09/096/wsd-096100
adpressed	09/098/wsd-098300
adrenal	11/110/wsd-110300
adrenergic	11/110/wsd-110300
adrenocortical	11/110/wsd-110300
adrenocorticotrophic	10/108/wsd-108600
adrenocorticotropic	10/108/wsd-108600
adrift	10/106/wsd-106300	09/096/wsd-096200
adroit	09/096/wsd-096200
adscititious	10/103/wsd-103200	10/100/wsd-100800
adscript	10/101/wsd-101700	10/108/wsd-108800
adscripted	10/101/wsd-101700
adsorbable	09/095/wsd-095900
adsorbate	09/095/wsd-095900
adsorbent	09/095/wsd-095900
adsorptive	09/095/wsd-095900
adulatory	10/100/wsd-100800
adult	10/107/wsd-107500	10/104/wsd-104000
adulterant	10/107/wsd-107400
adulterate	10/106/wsd-106300
adulterated	10/106/wsd-106300
adulterating	10/107/wsd-107400
adulterine	10/103/wsd-103500
adulterous	10/101/wsd-101100	10/104/wsd-104300
adumbrative	10/106/wsd-106200
adust	09/097/wsd-097200	11/110/wsd-110000
advance	10/100/wsd-100300	09/096/wsd-096900
advanced	10/100/wsd-100300	09/098/wsd-098200	09/096/wsd-096900	10/102/wsd-102400	10/105/wsd-105900	10/106/wsd-106100	10/102/wsd-102500
advancing	10/106/wsd-106100
advantageous	10/100/wsd-100900	09/096/wsd-096200
advective	11/110/wsd-110300
adventitial	11/110/wsd-110300
adventitious	10/103/wsd-103200
adventive	10/101/wsd-101500
adventuresome	09/096/wsd-096200
adventuristic	11/110/wsd-110300
adventurous	09/096/wsd-096200
adverbial	11/112/wsd-112600
adversative	09/099/wsd-099000
adverse	10/101/wsd-101300
advertent	09/096/wsd-096700
advertised	09/098/wsd-098500
advisable	09/096/wsd-096200
advised	10/103/wsd-103000	09/096/wsd-096200
advisory	10/102/wsd-102900
adynamic	10/100/wsd-100300	10/108/wsd-108700
aecial	11/110/wsd-110300
aegean	11/113/wsd-113100
aeolian	11/110/wsd-110300
aeolotropic	10/103/wsd-103300
aeonian	10/105/wsd-105500	11/111/wsd-111100
aerated	10/108/wsd-108400	10/106/wsd-106500
aerial	09/099/wsd-099300	10/103/wsd-103400
aeriferous	11/110/wsd-110300
aeriform	10/108/wsd-108400	09/099/wsd-099300
aerobic	09/096/wsd-096200
aerobiotic	09/096/wsd-096200
aerodynamic	10/108/wsd-108200	11/112/wsd-112800
aerolitic	11/110/wsd-110300
aerological	11/110/wsd-110300
aeromechanic	11/110/wsd-110300
aeromedical	11/110/wsd-110300
aeronautic	11/110/wsd-110300
aeronautical	11/110/wsd-110300
aerophilatelic	11/113/wsd-113000
aerophilic	09/096/wsd-096200
aerophilous	09/096/wsd-096200
aerosolised	10/108/wsd-108400
aerosolized	10/108/wsd-108400
aery	09/099/wsd-099300
aeschylean	11/113/wsd-113200
aesculapian	11/110/wsd-110300
aesthetic	10/109/wsd-109100	11/112/wsd-112900	09/096/wsd-096200
aesthetical	09/096/wsd-096200
aestival	10/102/wsd-102700
aetiologic	11/112/wsd-112600
aetiological	11/112/wsd-112600
afeard	09/096/wsd-096200
afeared	09/096/wsd-096200
afebrile	11/111/wsd-111200
affable	10/101/wsd-101700
affected	10/104/wsd-104400	09/096/wsd-096200
affecting	10/104/wsd-104400
affectional	10/100/wsd-100500
affectionate	10/103/wsd-103800
affective	10/100/wsd-100500
afferent	09/097/wsd-097700
affiliated	10/106/wsd-106600
affinal	10/106/wsd-106600
affine	11/110/wsd-110300	10/106/wsd-106600
affined	09/099/wsd-099000
affirmable	10/105/wsd-105800
affirmative	10/101/wsd-101300	10/105/wsd-105800	09/096/wsd-096200
affirmatory	09/096/wsd-096200
affixal	11/110/wsd-110300
affixed	09/096/wsd-096700
affixial	11/110/wsd-110300
afflicted	10/109/wsd-109900	10/101/wsd-101400
afflictive	10/105/wsd-105700
affluent	10/106/wsd-106900
affordable	10/101/wsd-101000
afghan	11/113/wsd-113000
afghani	11/113/wsd-113000
afghanistani	11/113/wsd-113000
afire	09/098/wsd-098500
aflame	09/098/wsd-098500	10/105/wsd-105300
aflare	09/098/wsd-098500	10/104/wsd-104400
aflicker	10/108/wsd-108600
afloat	10/106/wsd-106300	10/101/wsd-101800	09/096/wsd-096200
aflutter	10/100/wsd-100900
afoot	10/104/wsd-104400	09/099/wsd-099500
aforementioned	10/107/wsd-107200
aforesaid	10/107/wsd-107200
aforethought	10/106/wsd-106000
afoul	09/097/wsd-097300
afraid	10/102/wsd-102900	09/098/wsd-098900	09/096/wsd-096200
african	11/112/wsd-112600
african-american	09/097/wsd-097200
afrikaans	11/113/wsd-113300
afrikaner	11/113/wsd-113300
afro-american	09/097/wsd-097200
afro-asian	11/112/wsd-112600
aft	10/101/wsd-101500
after	10/101/wsd-101500
after-hours	10/100/wsd-100300
after-school	10/105/wsd-105100
aftermost	10/101/wsd-101500
aftershafted	10/101/wsd-101300
agamic	10/107/wsd-107500
agamogenetic	10/107/wsd-107500
agamous	10/107/wsd-107500
agape	10/104/wsd-104900
agaze	10/104/wsd-104900
age-old	10/104/wsd-104800
age-related	10/106/wsd-106600
aged	10/104/wsd-104800	10/101/wsd-101700	10/104/wsd-104000	11/110/wsd-110200
ageing	10/104/wsd-104800
ageless	10/105/wsd-105500
agelong	10/103/wsd-103700
agential	11/110/wsd-110300
agglomerate	09/098/wsd-098500
agglomerated	09/098/wsd-098500
agglomerative	09/098/wsd-098500
agglutinate	09/096/wsd-096100
agglutinative	09/096/wsd-096400	09/096/wsd-096100
aggravated	09/096/wsd-096400	10/104/wsd-104100
aggravating	10/103/wsd-103100
aggregate	10/108/wsd-108100	09/098/wsd-098500
aggregated	09/098/wsd-098500
aggregative	09/098/wsd-098500
aggressive	09/096/wsd-096300	10/103/wsd-103200	10/102/wsd-102600
aghast	09/096/wsd-096200
agile	10/103/wsd-103100	09/096/wsd-096000
aging	10/104/wsd-104800
agitated	09/096/wsd-096300
agitating	10/106/wsd-106200
agitative	10/106/wsd-106200
agleam	09/097/wsd-097400
aglitter	09/097/wsd-097400
aglow	09/097/wsd-097400
agnate	10/106/wsd-106600
agnatic	10/106/wsd-106600
agnostic	10/102/wsd-102900	11/110/wsd-110300
agnostical	10/102/wsd-102900
ago	10/105/wsd-105300
agog	10/100/wsd-100900
agonadal	11/112/wsd-112800
agonal	11/110/wsd-110300
agone	10/105/wsd-105300
agonised	10/105/wsd-105200
agonising	10/105/wsd-105200
agonistic	11/110/wsd-110300	09/098/wsd-098700	09/096/wsd-096200
agonistical	09/098/wsd-098700
agonized	10/105/wsd-105200
agonizing	10/105/wsd-105200
agoraphobic	09/096/wsd-096200
agranulocytic	11/110/wsd-110300
agraphic	11/110/wsd-110300
agrarian	10/107/wsd-107100
agreeable	09/096/wsd-096300	09/099/wsd-099000	09/098/wsd-098900
agreed	10/109/wsd-109600
agreed_upon	09/099/wsd-099200
agrestic	10/107/wsd-107100	10/106/wsd-106500
agricultural	11/111/wsd-111600	10/107/wsd-107100
agrobiologic	11/110/wsd-110300
agrobiological	11/110/wsd-110300
agrologic	11/110/wsd-110300
agrological	11/110/wsd-110300
agronomic	11/110/wsd-110300
agronomical	11/110/wsd-110300
aground	09/096/wsd-096200
agrypnotic	11/110/wsd-110300
aguish	10/109/wsd-109900
ahead	10/109/wsd-109600
ahistorical	11/112/wsd-112500
ahorse	10/104/wsd-104400
ahorseback	10/104/wsd-104400
aided	10/108/wsd-108900
ailing	10/109/wsd-109900
aimless	10/107/wsd-107500	10/106/wsd-106300
ain	10/105/wsd-105500
air-breathing	11/110/wsd-110300
air-conditioned	10/109/wsd-109900
air-cooled	10/109/wsd-109900
air-dried	11/110/wsd-110000
air-dry	11/110/wsd-110000
air-filled	10/101/wsd-101800
air-tight	10/103/wsd-103500	10/109/wsd-109800
air-to-air	09/096/wsd-096300
air-to-ground	09/096/wsd-096300
air-to-surface	09/096/wsd-096300
air_sick	10/109/wsd-109900
airborne	10/104/wsd-104200
aired	10/109/wsd-109700
airheaded	10/107/wsd-107400
airless	10/109/wsd-109700
airlike	10/108/wsd-108400
airsick	10/109/wsd-109900
airtight	10/103/wsd-103500	10/109/wsd-109800
airworthy	10/107/wsd-107300
airy	10/109/wsd-109700	10/102/wsd-102300	09/099/wsd-099300
ajar	10/104/wsd-104900
akimbo	10/108/wsd-108600
akin	10/107/wsd-107200	10/106/wsd-106600
al_dente	10/102/wsd-102100
alabaster	11/110/wsd-110300
alabastrine	11/110/wsd-110300
alacritous	10/101/wsd-101200
alar	11/110/wsd-110100	11/113/wsd-113800
